"sex","location","cause","IRadjust","CFadjust"
"Female","Laos","hstroke",0.7,1
"Female","Laos","ihd",0.7,1
"Female","Laos","istroke",0.7,1
"Male","Laos","hhd",0.7,1
"Male","Laos","hstroke",0.7,1
"Male","Laos","ihd",0.7,1
"Male","Laos","istroke",0.7,1
"Female","Latvia","hhd",0.7,1
"Female","Latvia","hstroke",0.7,1
"Female","Latvia","ihd",0.7,1
"Female","Latvia","istroke",0.7,1
"Male","Latvia","hhd",0.7,1
"Male","Latvia","hstroke",0.7,1
"Male","Latvia","ihd",0.7,1
"Male","Latvia","istroke",0.7,1
"Female","Lebanon","hhd",0.7,1
"Female","Lebanon","hstroke",0.7,1
"Female","Lebanon","ihd",0.7,1
"Female","Lebanon","istroke",0.7,1
"Male","Lebanon","hhd",0.7,1
"Male","Lebanon","hstroke",0.7,1
"Male","Lebanon","ihd",0.7,1
"Male","Lebanon","istroke",0.7,1
"Female","Lesotho","hhd",0.7,1
"Female","Lesotho","hstroke",0.7,1
"Female","Lesotho","ihd",0.7,1
"Female","Lesotho","istroke",0.7,1
"Male","Lesotho","hhd",0.7,1
"Male","Lesotho","hstroke",0.7,1
"Male","Lesotho","ihd",0.7,1
"Male","Lesotho","istroke",0.7,1
"Female","Liberia","hhd",0.7,1
"Female","Liberia","hstroke",0.7,1
"Female","Liberia","ihd",0.7,1
"Female","Liberia","istroke",0.7,1
"Male","Liberia","hhd",0.7,1
"Male","Liberia","hstroke",0.7,1
"Male","Liberia","ihd",0.7,1
"Male","Liberia","istroke",0.7,1
"Female","Libya","hhd",0.7,1
"Female","Libya","hstroke",0.7,1
"Female","Libya","ihd",0.7,1
"Female","Libya","istroke",0.7,1
"Male","Libya","hhd",0.7,1
"Male","Libya","hstroke",0.7,1
"Male","Libya","ihd",0.7,1
"Male","Libya","istroke",0.7,1
"Female","Lithuania","hhd",0.7,1
"Female","Lithuania","hstroke",0.7,1
"Female","Lithuania","ihd",0.7,1
"Female","Lithuania","istroke",0.7,1
"Male","Lithuania","hhd",0.7,1
"Male","Lithuania","hstroke",0.7,1
"Male","Lithuania","ihd",0.7,1
"Male","Lithuania","istroke",0.7,1
"Female","Luxembourg","hhd",0.7,1
"Female","Luxembourg","hstroke",0.7,1
"Female","Luxembourg","ihd",0.7,1
"Female","Luxembourg","istroke",0.7,1
"Male","Luxembourg","hhd",0.7,1
"Male","Luxembourg","hstroke",0.7,1
"Male","Luxembourg","ihd",0.7,1
"Male","Luxembourg","istroke",0.7,1
"Female","Macedonia","hhd",0.7,1
"Female","Macedonia","hstroke",0.7,1
"Female","Macedonia","ihd",0.7,1
"Female","Macedonia","istroke",0.7,1
"Male","Macedonia","hhd",0.7,1
"Male","Macedonia","hstroke",0.7,1
"Male","Macedonia","ihd",0.7,1
"Male","Macedonia","istroke",0.7,1
"Female","Madagascar","hhd",0.7,1
"Female","Madagascar","hstroke",0.7,1
"Female","Madagascar","ihd",0.7,1
"Female","Madagascar","istroke",0.7,1
"Male","Madagascar","hhd",0.7,1
"Male","Madagascar","hstroke",0.7,1
"Male","Madagascar","ihd",0.7,1
"Male","Madagascar","istroke",0.7,1
"Female","Malawi","hhd",0.7,1
"Female","Malawi","hstroke",0.7,1
"Female","Malawi","ihd",0.7,1
"Female","Malawi","istroke",0.7,1
"Male","Malawi","hhd",0.7,1
"Male","Malawi","hstroke",0.7,1
"Male","Malawi","ihd",0.7,1
"Male","Malawi","istroke",0.7,1
"Female","Malaysia","hhd",0.7,1
"Female","Malaysia","hstroke",0.7,1
"Female","Malaysia","ihd",0.7,1
"Female","Malaysia","istroke",0.7,1
"Male","Malaysia","hhd",0.7,1
"Male","Malaysia","hstroke",0.7,1
"Male","Malaysia","ihd",0.7,1
"Male","Malaysia","istroke",0.7,1
"Female","Maldives","hhd",0.7,1
"Female","Maldives","hstroke",0.7,1
"Female","Maldives","ihd",0.7,1
"Female","Maldives","istroke",0.7,1
"Male","Maldives","hhd",0.7,1
"Male","Maldives","hstroke",0.7,1
"Male","Maldives","ihd",0.7,1
"Male","Maldives","istroke",0.7,1
"Female","Mali","hhd",0.7,1
"Female","Mali","hstroke",0.7,1
"Female","Mali","ihd",0.7,1
"Female","Mali","istroke",0.7,1
"Male","Mali","hhd",0.7,1
"Male","Mali","hstroke",0.7,1
"Male","Mali","ihd",0.7,1
"Male","Mali","istroke",0.7,1
"Female","Malta","hhd",0.7,1
"Female","Malta","hstroke",0.7,1
"Female","Malta","ihd",0.7,1
"Female","Malta","istroke",0.7,1
"Male","Malta","hhd",0.7,1
"Male","Malta","hstroke",0.7,1
"Male","Malta","ihd",0.7,1
"Male","Malta","istroke",0.7,1
"Female","Mauritania","hhd",0.7,1
"Female","Mauritania","hstroke",0.7,1
"Female","Mauritania","ihd",0.7,1
"Female","Mauritania","istroke",0.7,1
"Male","Mauritania","hhd",0.7,1
"Male","Mauritania","hstroke",0.7,1
"Male","Mauritania","ihd",0.7,1
"Male","Mauritania","istroke",0.7,1
"Female","Mauritius","hhd",0.7,1
"Female","Mauritius","hstroke",0.7,1
"Female","Mauritius","ihd",0.7,1
"Female","Mauritius","istroke",0.7,1
"Male","Mauritius","hhd",0.7,1
"Male","Mauritius","hstroke",0.7,1
"Male","Mauritius","ihd",0.7,1
"Male","Mauritius","istroke",0.7,1
"Female","Mexico","hhd",0.7,1
"Female","Mexico","hstroke",0.7,1
"Female","Mexico","ihd",0.7,1
"Female","Mexico","istroke",0.7,1
"Male","Mexico","hhd",0.7,1
"Male","Mexico","hstroke",0.7,1
"Male","Mexico","ihd",0.7,1
"Male","Mexico","istroke",0.7,1
"Female","Moldova","hhd",0.7,1
"Female","Moldova","hstroke",0.7,1
"Female","Moldova","ihd",0.7,1
"Female","Moldova","istroke",0.7,1
"Male","Moldova","hhd",0.7,1
"Male","Moldova","hstroke",0.7,1
"Male","Moldova","ihd",0.7,1
"Male","Moldova","istroke",0.7,1
"Female","Mongolia","hhd",0.7,1
"Female","Mongolia","hstroke",0.7,1
"Female","Mongolia","ihd",0.7,1
"Female","Mongolia","istroke",0.7,1
"Male","Mongolia","hhd",0.7,1
"Male","Mongolia","hstroke",0.7,1
"Male","Mongolia","ihd",0.7,1
"Male","Mongolia","istroke",0.7,1
"Female","Montenegro","hhd",0.7,1
"Female","Montenegro","hstroke",0.7,1
"Female","Montenegro","ihd",0.7,1
"Female","Montenegro","istroke",0.7,1
"Male","Montenegro","hhd",0.7,1
"Male","Montenegro","hstroke",0.7,1
"Male","Montenegro","ihd",0.7,1
"Male","Montenegro","istroke",0.7,1
"Female","Morocco","hhd",0.7,1
"Female","Morocco","hstroke",0.7,1
"Female","Morocco","ihd",0.7,1
"Female","Morocco","istroke",0.7,1
"Male","Morocco","hhd",0.7,1
"Male","Morocco","hstroke",0.7,1
"Male","Morocco","ihd",0.7,1
"Male","Morocco","istroke",0.7,1
"Female","Mozambique","hhd",0.7,1
"Female","Mozambique","hstroke",0.7,1
"Female","Mozambique","ihd",0.7,1
"Female","Mozambique","istroke",0.7,1
"Male","Mozambique","hhd",0.7,1
"Male","Mozambique","hstroke",0.7,1
"Male","Mozambique","ihd",0.7,1
"Male","Mozambique","istroke",0.7,1
"Female","Myanmar","hhd",0.7,1
"Female","Myanmar","hstroke",0.7,1
"Female","Myanmar","ihd",0.7,1
"Female","Myanmar","istroke",0.7,1
"Male","Myanmar","hhd",0.7,1
"Male","Myanmar","hstroke",0.7,1
"Male","Myanmar","ihd",0.7,1
"Male","Myanmar","istroke",0.7,1
"Female","Namibia","hhd",0.7,1
"Female","Namibia","hstroke",0.7,1
"Female","Namibia","ihd",0.7,1
"Female","Namibia","istroke",0.7,1
"Male","Namibia","hhd",0.7,1
"Male","Namibia","hstroke",0.7,1
"Male","Namibia","ihd",0.7,1
"Male","Namibia","istroke",0.7,1
"Female","Nepal","hhd",0.7,1
"Female","Nepal","hstroke",0.7,1
"Female","Nepal","ihd",0.7,1
"Female","Nepal","istroke",0.7,1
"Male","Nepal","hhd",0.7,1
"Male","Nepal","hstroke",0.7,1
"Male","Nepal","ihd",0.7,1
"Male","Nepal","istroke",0.7,1
"Female","Netherlands","hhd",0.7,1
"Female","Netherlands","hstroke",0.7,1
"Female","Netherlands","ihd",0.7,1
"Female","Netherlands","istroke",0.7,1
"Male","Netherlands","hhd",0.7,1
"Male","Netherlands","hstroke",0.7,1
"Male","Netherlands","ihd",0.7,1
"Male","Netherlands","istroke",0.7,1
"Female","New Zealand","hhd",0.7,1
"Female","New Zealand","hstroke",0.7,1
"Female","New Zealand","ihd",0.7,1
"Female","New Zealand","istroke",0.7,1
"Male","New Zealand","hhd",0.7,1
"Male","New Zealand","hstroke",0.7,1
"Male","New Zealand","ihd",0.7,1
"Male","New Zealand","istroke",0.7,1
"Female","Nicaragua","hhd",0.7,1
"Female","Nicaragua","hstroke",0.7,1
"Female","Nicaragua","ihd",0.7,1
"Female","Nicaragua","istroke",0.7,1
"Male","Nicaragua","hhd",0.7,1
"Male","Nicaragua","hstroke",0.7,1
"Male","Nicaragua","ihd",0.7,1
"Male","Nicaragua","istroke",0.7,1
"Female","Niger","hhd",0.7,1
"Female","Niger","hstroke",0.7,1
"Female","Niger","ihd",0.7,1
"Female","Niger","istroke",0.7,1
"Male","Niger","hhd",0.7,1
"Male","Niger","hstroke",0.7,1
"Male","Niger","ihd",0.7,1
"Male","Niger","istroke",0.7,1
"Female","Nigeria","hhd",0.7,1
"Female","Nigeria","hstroke",0.7,1
"Female","Nigeria","ihd",0.7,1
"Female","Nigeria","istroke",0.7,1
"Male","Nigeria","hhd",0.7,1
"Male","Nigeria","hstroke",0.7,1
"Male","Nigeria","ihd",0.7,1
"Male","Nigeria","istroke",0.7,1
"Female","North Korea","hhd",0.7,1
"Female","North Korea","hstroke",0.7,1
"Female","North Korea","ihd",0.7,1
"Female","North Korea","istroke",0.7,1
"Male","North Korea","hhd",0.7,1
"Male","North Korea","hstroke",0.7,1
"Male","North Korea","ihd",0.7,1
"Male","North Korea","istroke",0.7,1
"Female","Norway","hhd",0.7,1
"Female","Norway","hstroke",0.7,1
"Female","Norway","ihd",0.7,1
"Female","Norway","istroke",0.7,1
"Male","Norway","hhd",0.7,1
"Male","Norway","hstroke",0.7,1
"Male","Norway","ihd",0.7,1
"Male","Norway","istroke",0.7,1
"Female","Oman","hhd",0.7,1
"Female","Oman","hstroke",0.7,1
"Female","Oman","ihd",0.7,1
"Female","Oman","istroke",0.7,1
"Male","Oman","hhd",0.7,1
"Male","Oman","hstroke",0.7,1
"Male","Oman","ihd",0.7,1
"Male","Oman","istroke",0.7,1
"Female","Pakistan","hhd",0.7,1
"Female","Pakistan","hstroke",0.7,1
"Female","Pakistan","ihd",0.7,1
"Female","Pakistan","istroke",0.7,1
"Male","Pakistan","hhd",0.7,1
"Male","Pakistan","hstroke",0.7,1
"Male","Pakistan","ihd",0.7,1
"Male","Pakistan","istroke",0.7,1
"Female","Panama","hhd",0.7,1
"Female","Panama","hstroke",0.7,1
"Female","Panama","ihd",0.7,1
"Female","Panama","istroke",0.7,1
"Male","Panama","hhd",0.7,1
"Male","Panama","hstroke",0.7,1
"Male","Panama","ihd",0.7,1
"Male","Panama","istroke",0.7,1
"Female","Papua New Guinea","hhd",0.7,1
"Female","Papua New Guinea","hstroke",0.7,1
"Female","Papua New Guinea","ihd",0.7,1
"Female","Papua New Guinea","istroke",0.7,1
"Male","Papua New Guinea","hhd",0.7,1
"Male","Papua New Guinea","hstroke",0.7,1
"Male","Papua New Guinea","ihd",0.7,1
"Male","Papua New Guinea","istroke",0.7,1
"Female","Paraguay","hhd",0.7,1
"Female","Paraguay","hstroke",0.7,1
"Female","Paraguay","ihd",0.7,1
"Female","Paraguay","istroke",0.7,1
"Male","Paraguay","hhd",0.7,1
"Male","Paraguay","hstroke",0.7,1
"Male","Paraguay","ihd",0.7,1
"Male","Paraguay","istroke",0.7,1
"Female","Peru","hhd",0.7,1
"Female","Peru","hstroke",0.7,1
"Female","Peru","ihd",0.7,1
"Female","Peru","istroke",0.7,1
"Male","Peru","hhd",0.7,1
"Male","Peru","hstroke",0.7,1
"Male","Peru","ihd",0.7,1
"Male","Peru","istroke",0.7,1
"Female","Philippines","hhd",0.7,1
"Female","Philippines","hstroke",0.7,1
"Female","Philippines","ihd",0.7,1
"Female","Philippines","istroke",0.7,1
"Male","Philippines","hhd",0.7,1
"Male","Philippines","hstroke",0.7,1
"Male","Philippines","ihd",0.7,1
"Male","Philippines","istroke",0.7,1
"Female","Poland","hhd",0.7,1
"Female","Poland","hstroke",0.7,1
"Female","Poland","ihd",0.7,1
"Female","Poland","istroke",0.7,1
"Male","Poland","hhd",0.7,1
"Male","Poland","hstroke",0.7,1
"Male","Poland","ihd",0.7,1
"Male","Poland","istroke",0.7,1
"Female","Portugal","hhd",0.7,1
"Female","Portugal","hstroke",0.7,1
"Female","Portugal","ihd",0.7,1
"Female","Portugal","istroke",0.7,1
"Male","Portugal","hhd",0.7,1
"Male","Portugal","hstroke",0.7,1
"Male","Portugal","ihd",0.7,1
"Male","Portugal","istroke",0.7,1
"Female","Qatar","hhd",0.7,1
"Female","Qatar","hstroke",0.7,1
"Female","Qatar","ihd",0.7,1
"Female","Qatar","istroke",0.7,1
"Male","Qatar","hhd",0.7,1
"Male","Qatar","hstroke",0.7,1
"Male","Qatar","ihd",0.7,1
"Male","Qatar","istroke",0.7,1
"Female","Romania","hhd",0.7,1
"Female","Romania","hstroke",0.7,1
"Female","Romania","ihd",0.7,1
"Female","Romania","istroke",0.7,1
"Male","Romania","hhd",0.7,1
"Male","Romania","hstroke",0.7,1
"Male","Romania","ihd",0.7,1
"Male","Romania","istroke",0.7,1
"Female","Russian Federation","hhd",0.7,1
"Female","Russian Federation","hstroke",0.7,1
"Female","Russian Federation","ihd",0.7,1
"Female","Russian Federation","istroke",0.7,1
"Male","Russian Federation","hhd",0.7,1
"Male","Russian Federation","hstroke",0.7,1
"Male","Russian Federation","ihd",0.7,1
"Male","Russian Federation","istroke",0.7,1
"Female","Rwanda","hhd",0.7,1
"Female","Rwanda","hstroke",0.7,1
"Female","Rwanda","ihd",0.7,1
"Female","Rwanda","istroke",0.7,1
"Male","Rwanda","hhd",0.7,1
"Male","Rwanda","hstroke",0.7,1
"Male","Rwanda","ihd",0.7,1
"Male","Rwanda","istroke",0.7,1
"Female","Saint Lucia","hhd",0.7,1
"Female","Saint Lucia","hstroke",0.7,1
"Female","Saint Lucia","ihd",0.7,1
"Female","Saint Lucia","istroke",0.7,1
"Male","Saint Lucia","hhd",0.7,1
"Male","Saint Lucia","hstroke",0.7,1
"Male","Saint Lucia","ihd",0.7,1
"Male","Saint Lucia","istroke",0.7,1
"Female","Saint Vincent and the Grenadines","hhd",0.7,1
"Female","Saint Vincent and the Grenadines","hstroke",0.7,1
"Female","Saint Vincent and the Grenadines","ihd",0.7,1
"Female","Saint Vincent and the Grenadines","istroke",0.7,1
"Male","Saint Vincent and the Grenadines","hhd",0.7,1
"Male","Saint Vincent and the Grenadines","hstroke",0.7,1
"Male","Saint Vincent and the Grenadines","ihd",0.7,1
"Male","Saint Vincent and the Grenadines","istroke",0.7,1
"Female","Samoa","hhd",0.7,1
"Female","Samoa","hstroke",0.7,1
"Female","Samoa","ihd",0.7,1
"Female","Samoa","istroke",0.7,1
"Male","Samoa","hhd",0.7,1
"Male","Samoa","hstroke",0.7,1
"Male","Samoa","ihd",0.7,1
"Male","Samoa","istroke",0.7,1
"Female","Sao Tome and Principe","hhd",0.7,1
"Female","Sao Tome and Principe","hstroke",0.7,1
"Female","Sao Tome and Principe","ihd",0.7,1
"Female","Sao Tome and Principe","istroke",0.7,1
"Male","Sao Tome and Principe","hhd",0.7,1
"Male","Sao Tome and Principe","hstroke",0.7,1
"Male","Sao Tome and Principe","ihd",0.7,1
"Male","Sao Tome and Principe","istroke",0.7,1
"Female","Saudi Arabia","hhd",0.7,1
"Female","Saudi Arabia","hstroke",0.7,1
"Female","Saudi Arabia","ihd",0.7,1
"Female","Saudi Arabia","istroke",0.7,1
"Male","Saudi Arabia","hhd",0.7,1
"Male","Saudi Arabia","hstroke",0.7,1
"Male","Saudi Arabia","ihd",0.7,1
"Male","Saudi Arabia","istroke",0.7,1
"Female","Senegal","hhd",0.7,1
"Female","Senegal","hstroke",0.7,1
"Female","Senegal","ihd",0.7,1
"Female","Senegal","istroke",0.7,1
"Male","Senegal","hhd",0.7,1
"Male","Senegal","hstroke",0.7,1
"Male","Senegal","ihd",0.7,1
"Male","Senegal","istroke",0.7,1
"Female","Serbia","hhd",0.7,1
"Female","Serbia","hstroke",0.7,1
"Female","Serbia","ihd",0.7,1
"Female","Serbia","istroke",0.7,1
"Male","Serbia","hhd",0.7,1
"Male","Serbia","hstroke",0.7,1
"Male","Serbia","ihd",0.7,1
"Male","Serbia","istroke",0.7,1
"Female","Seychelles","hhd",0.7,1
"Female","Seychelles","hstroke",0.7,1
"Female","Seychelles","ihd",0.7,1
"Female","Seychelles","istroke",0.7,1
"Male","Seychelles","hhd",0.7,1
"Male","Seychelles","hstroke",0.7,1
"Male","Seychelles","ihd",0.7,1
"Male","Seychelles","istroke",0.7,1
"Female","Sierra Leone","hhd",0.7,1
"Female","Sierra Leone","hstroke",0.7,1
"Female","Sierra Leone","ihd",0.7,1
"Female","Sierra Leone","istroke",0.7,1
"Male","Sierra Leone","hhd",0.7,1
"Male","Sierra Leone","hstroke",0.7,1
"Male","Sierra Leone","ihd",0.7,1
"Male","Sierra Leone","istroke",0.7,1
"Female","Singapore","hhd",0.7,1
"Female","Singapore","hstroke",0.7,1
"Female","Singapore","ihd",0.7,1
"Female","Singapore","istroke",0.7,1
"Male","Singapore","hhd",0.7,1
"Male","Singapore","hstroke",0.7,1
"Male","Singapore","ihd",0.7,1
"Male","Singapore","istroke",0.7,1
"Female","Slovakia","hhd",0.7,1
"Female","Slovakia","hstroke",0.7,1
"Female","Slovakia","ihd",0.7,1
"Female","Slovakia","istroke",0.7,1
"Male","Slovakia","hhd",0.7,1
"Male","Slovakia","hstroke",0.7,1
"Male","Slovakia","ihd",0.7,1
"Male","Slovakia","istroke",0.7,1
"Female","Slovenia","hhd",0.7,1
"Female","Slovenia","hstroke",0.7,1
"Female","Slovenia","ihd",0.7,1
"Female","Slovenia","istroke",0.7,1
"Male","Slovenia","hhd",0.7,1
"Male","Slovenia","hstroke",0.7,1
"Male","Slovenia","ihd",0.7,1
"Male","Slovenia","istroke",0.7,1
"Female","Solomon Islands","hhd",0.7,1
"Female","Solomon Islands","hstroke",0.7,1
"Female","Solomon Islands","ihd",0.7,1
"Female","Solomon Islands","istroke",0.7,1
"Male","Solomon Islands","hhd",0.7,1
"Male","Solomon Islands","hstroke",0.7,1
"Male","Solomon Islands","ihd",0.7,1
"Male","Solomon Islands","istroke",0.7,1
"Female","Somalia","hhd",0.7,1
"Female","Somalia","hstroke",0.7,1
"Female","Somalia","ihd",0.7,1
"Female","Somalia","istroke",0.7,1
"Male","Somalia","hhd",0.7,1
"Male","Somalia","hstroke",0.7,1
"Male","Somalia","ihd",0.7,1
"Male","Somalia","istroke",0.7,1
"Female","South Africa","hhd",0.7,1
"Female","South Africa","hstroke",0.7,1
"Female","South Africa","ihd",0.7,1
"Female","South Africa","istroke",0.7,1
"Male","South Africa","hhd",0.7,1
"Male","South Africa","hstroke",0.7,1
"Male","South Africa","ihd",0.7,1
"Male","South Africa","istroke",0.7,1
"Female","South Korea","hhd",0.7,1
"Female","South Korea","hstroke",0.7,1
"Female","South Korea","ihd",0.7,1
"Female","South Korea","istroke",0.7,1
"Male","South Korea","hhd",0.7,1
"Male","South Korea","hstroke",0.7,1
"Male","South Korea","ihd",0.7,1
"Male","South Korea","istroke",0.7,1
"Female","Spain","hhd",0.7,1
"Female","Spain","hstroke",0.7,1
"Female","Spain","ihd",0.7,1
"Female","Spain","istroke",0.7,1
"Male","Spain","hhd",0.7,1
"Male","Spain","hstroke",0.7,1
"Male","Spain","ihd",0.7,1
"Male","Spain","istroke",0.7,1
"Female","Sri Lanka","hhd",0.7,1
"Female","Sri Lanka","hstroke",0.7,1
"Female","Sri Lanka","ihd",0.7,1
"Female","Sri Lanka","istroke",0.7,1
"Male","Sri Lanka","hhd",0.7,1
"Male","Sri Lanka","hstroke",0.7,1
"Male","Sri Lanka","ihd",0.7,1
"Male","Sri Lanka","istroke",0.7,1
"Female","Sudan","hhd",0.7,1
"Female","Sudan","hstroke",0.7,1
"Female","Sudan","ihd",0.7,1
"Female","Sudan","istroke",0.7,1
"Male","Sudan","hhd",0.7,1
"Male","Sudan","hstroke",0.7,1
"Male","Sudan","ihd",0.7,1
"Male","Sudan","istroke",0.7,1
"Female","Suriname","hhd",0.7,1
"Female","Suriname","hstroke",0.7,1
"Female","Suriname","ihd",0.7,1
"Female","Suriname","istroke",0.7,1
"Male","Suriname","hhd",0.7,1
"Male","Suriname","hstroke",0.7,1
"Male","Suriname","ihd",0.7,1
"Male","Suriname","istroke",0.7,1
"Female","Swaziland","hhd",0.7,1
"Female","Swaziland","hstroke",0.7,1
"Female","Swaziland","ihd",0.7,1
"Female","Swaziland","istroke",0.7,1
"Male","Swaziland","hhd",0.7,1
"Male","Swaziland","hstroke",0.7,1
"Male","Swaziland","ihd",0.7,1
"Male","Swaziland","istroke",0.7,1
"Female","Sweden","hhd",0.7,1
"Female","Sweden","hstroke",0.7,1
"Female","Sweden","ihd",0.7,1
"Female","Sweden","istroke",0.7,1
"Male","Sweden","hhd",0.7,1
"Male","Sweden","hstroke",0.7,1
"Male","Sweden","ihd",0.7,1
"Male","Sweden","istroke",0.7,1
"Female","Switzerland","hhd",0.7,1
"Female","Switzerland","hstroke",0.7,1
"Female","Switzerland","ihd",0.7,1
"Female","Switzerland","istroke",0.7,1
"Male","Switzerland","hhd",0.7,1
"Male","Switzerland","hstroke",0.7,1
"Male","Switzerland","ihd",0.7,1
"Male","Switzerland","istroke",0.7,1
"Female","Syria","hhd",0.7,1
"Female","Syria","hstroke",0.7,1
"Female","Syria","ihd",0.7,1
"Female","Syria","istroke",0.7,1
"Male","Syria","hhd",0.7,1
"Male","Syria","hstroke",0.7,1
"Male","Syria","ihd",0.7,1
"Male","Syria","istroke",0.7,1
"Female","Tajikistan","hhd",0.7,1
"Female","Tajikistan","hstroke",0.7,1
"Female","Tajikistan","ihd",0.7,1
"Female","Tajikistan","istroke",0.7,1
"Male","Tajikistan","hhd",0.7,1
"Male","Tajikistan","hstroke",0.7,1
"Male","Tajikistan","ihd",0.7,1
"Male","Tajikistan","istroke",0.7,1
"Female","Tanzania","hhd",0.7,1
"Female","Tanzania","hstroke",0.7,1
"Female","Tanzania","ihd",0.7,1
"Female","Tanzania","istroke",0.7,1
"Male","Tanzania","hhd",0.7,1
"Male","Tanzania","hstroke",0.7,1
"Male","Tanzania","ihd",0.7,1
"Male","Tanzania","istroke",0.7,1
"Female","Thailand","hhd",0.7,1
"Female","Thailand","hstroke",0.7,1
"Female","Thailand","ihd",0.7,1
"Female","Thailand","istroke",0.7,1
"Male","Thailand","hhd",0.7,1
"Male","Thailand","hstroke",0.7,1
"Male","Thailand","ihd",0.7,1
"Male","Thailand","istroke",0.7,1
"Female","The Bahamas","hhd",0.7,1
"Female","The Bahamas","hstroke",0.7,1
"Female","The Bahamas","ihd",0.7,1
"Female","The Bahamas","istroke",0.7,1
"Male","The Bahamas","hhd",0.7,1
"Male","The Bahamas","hstroke",0.7,1
"Male","The Bahamas","ihd",0.7,1
"Male","The Bahamas","istroke",0.7,1
"Female","The Gambia","hhd",0.7,1
"Female","The Gambia","hstroke",0.7,1
"Female","The Gambia","ihd",0.7,1
"Female","The Gambia","istroke",0.7,1
"Male","The Gambia","hhd",0.7,1
"Male","The Gambia","hstroke",0.7,1
"Male","The Gambia","ihd",0.7,1
"Male","The Gambia","istroke",0.7,1
"Female","Timor-Leste","hhd",0.7,1
"Female","Timor-Leste","hstroke",0.7,1
"Female","Timor-Leste","ihd",0.7,1
"Female","Timor-Leste","istroke",0.7,1
"Male","Timor-Leste","hhd",0.7,1
"Male","Timor-Leste","hstroke",0.7,1
"Male","Timor-Leste","ihd",0.7,1
"Male","Timor-Leste","istroke",0.7,1
"Female","Togo","hhd",0.7,1
"Female","Togo","hstroke",0.7,1
"Female","Togo","ihd",0.7,1
"Female","Togo","istroke",0.7,1
"Male","Togo","hhd",0.7,1
"Male","Togo","hstroke",0.7,1
"Male","Togo","ihd",0.7,1
"Male","Togo","istroke",0.7,1
"Female","Tonga","hhd",0.7,1
"Female","Tonga","hstroke",0.7,1
"Female","Tonga","ihd",0.7,1
"Female","Tonga","istroke",0.7,1
"Male","Tonga","hhd",0.7,1
"Male","Tonga","hstroke",0.7,1
"Male","Tonga","ihd",0.7,1
"Male","Tonga","istroke",0.7,1
"Female","Trinidad and Tobago","hhd",0.7,1
"Female","Trinidad and Tobago","hstroke",0.7,1
"Female","Trinidad and Tobago","ihd",0.7,1
"Female","Trinidad and Tobago","istroke",0.7,1
"Male","Trinidad and Tobago","hhd",0.7,1
"Male","Trinidad and Tobago","hstroke",0.7,1
"Male","Trinidad and Tobago","ihd",0.7,1
"Male","Trinidad and Tobago","istroke",0.7,1
"Female","Tunisia","hhd",0.7,1
"Female","Tunisia","hstroke",0.7,1
"Female","Tunisia","ihd",0.7,1
"Female","Tunisia","istroke",0.7,1
"Male","Tunisia","hhd",0.7,1
"Male","Tunisia","hstroke",0.7,1
"Male","Tunisia","ihd",0.7,1
"Male","Tunisia","istroke",0.7,1
"Female","Turkey","hhd",0.7,1
"Female","Turkey","hstroke",0.7,1
"Female","Turkey","ihd",0.7,1
"Female","Turkey","istroke",0.7,1
"Male","Turkey","hhd",0.7,1
"Male","Turkey","hstroke",0.7,1
"Male","Turkey","ihd",0.7,1
"Male","Turkey","istroke",0.7,1
"Female","Turkmenistan","hhd",0.7,1
"Female","Turkmenistan","hstroke",0.7,1
"Female","Turkmenistan","ihd",0.7,1
"Female","Turkmenistan","istroke",0.7,1
"Male","Turkmenistan","hhd",0.7,1
"Male","Turkmenistan","hstroke",0.7,1
"Male","Turkmenistan","ihd",0.7,1
"Male","Turkmenistan","istroke",0.7,1
"Female","Uganda","hhd",0.7,1
"Female","Uganda","hstroke",0.7,1
"Female","Uganda","ihd",0.7,1
"Female","Uganda","istroke",0.7,1
"Male","Uganda","hhd",0.7,1
"Male","Uganda","hstroke",0.7,1
"Male","Uganda","ihd",0.7,1
"Male","Uganda","istroke",0.7,1
"Female","Ukraine","hhd",0.7,1
"Female","Ukraine","hstroke",0.7,1
"Female","Ukraine","ihd",0.7,1
"Female","Ukraine","istroke",0.7,1
"Male","Ukraine","hhd",0.7,1
"Male","Ukraine","hstroke",0.7,1
"Male","Ukraine","ihd",0.7,1
"Male","Ukraine","istroke",0.7,1
"Female","United Arab Emirates","hhd",0.7,1
"Female","United Arab Emirates","hstroke",0.7,1
"Female","United Arab Emirates","ihd",0.7,1
"Female","United Arab Emirates","istroke",0.7,1
"Male","United Arab Emirates","hhd",0.7,1
"Male","United Arab Emirates","hstroke",0.7,1
"Male","United Arab Emirates","ihd",0.7,1
"Male","United Arab Emirates","istroke",0.7,1
"Female","United Kingdom","hhd",0.7,1
"Female","United Kingdom","hstroke",0.7,1
"Female","United Kingdom","ihd",0.7,1
"Female","United Kingdom","istroke",0.7,1
"Male","United Kingdom","hhd",0.7,1
"Male","United Kingdom","hstroke",0.7,1
"Male","United Kingdom","ihd",0.7,1
"Male","United Kingdom","istroke",0.7,1
"Female","United States","hhd",0.7,1
"Female","United States","hstroke",0.7,1
"Female","United States","ihd",0.7,1
"Female","United States","istroke",0.7,1
"Male","United States","hhd",0.7,1
"Male","United States","hstroke",0.7,1
"Male","United States","ihd",0.7,1
