"","Sex","Location","ex","Time2","intervention"
"1337","Both","Dominican Republic",36.4694175176767,2040,"Progress_Salt reduction"
"1338","Both","Dominican Republic",37.0426772185376,2050,"Aspirational_Antihypertensive therapy"
"1339","Both","Dominican Republic",37.1098397032025,2050,"Aspirational_Both"
"1340","Both","Dominican Republic",36.1062281439076,2050,"Aspirational_Salt reduction"
"1341","Both","Dominican Republic",35.9761568511841,2050,"Business as usual"
"1342","Both","Dominican Republic",36.5612983076085,2050,"Progress_Antihypertensive therapy"
"1343","Both","Dominican Republic",36.61285442562,2050,"Progress_Both"
"1344","Both","Dominican Republic",36.0468836500914,2050,"Progress_Salt reduction"
"1345","Both","Ecuador",38.87524189226,2020,"Aspirational_Antihypertensive therapy"
"1346","Both","Ecuador",38.87524189226,2020,"Aspirational_Both"
"1347","Both","Ecuador",38.87524189226,2020,"Aspirational_Salt reduction"
"1348","Both","Ecuador",38.87524189226,2020,"Business as usual"
"1349","Both","Ecuador",38.87524189226,2020,"Progress_Antihypertensive therapy"
"1350","Both","Ecuador",38.87524189226,2020,"Progress_Both"
"1351","Both","Ecuador",38.87524189226,2020,"Progress_Salt reduction"
"1352","Both","Ecuador",41.1815389992406,2030,"Aspirational_Antihypertensive therapy"
"1353","Both","Ecuador",41.2174326070165,2030,"Aspirational_Both"
"1354","Both","Ecuador",41.0010008977997,2030,"Aspirational_Salt reduction"
"1355","Both","Ecuador",40.9522729234577,2030,"Business as usual"
"1356","Both","Ecuador",41.0904975931095,2030,"Progress_Antihypertensive therapy"
"1357","Both","Ecuador",41.1054158224885,2030,"Progress_Both"
"1358","Both","Ecuador",40.9703496361364,2030,"Progress_Salt reduction"
"1359","Both","Ecuador",42.229631092885,2040,"Aspirational_Antihypertensive therapy"
"1360","Both","Ecuador",42.277603306395,2040,"Aspirational_Both"
"1361","Both","Ecuador",41.9100055560619,2040,"Aspirational_Salt reduction"
"1362","Both","Ecuador",41.8254193559324,2040,"Business as usual"
"1363","Both","Ecuador",42.0364749594158,2040,"Progress_Antihypertensive therapy"
"1364","Both","Ecuador",42.0677284582092,2040,"Progress_Both"
"1365","Both","Ecuador",41.8667095676241,2040,"Progress_Salt reduction"
"1366","Both","Ecuador",43.0765451704661,2050,"Aspirational_Antihypertensive therapy"
"1367","Both","Ecuador",43.1274072397322,2050,"Aspirational_Both"
"1368","Both","Ecuador",42.71184925591,2050,"Aspirational_Salt reduction"
"1369","Both","Ecuador",42.6140365648187,2050,"Business as usual"
"1370","Both","Ecuador",42.8488262537371,2050,"Progress_Antihypertensive therapy"
"1371","Both","Ecuador",42.8854891304437,2050,"Progress_Both"
"1372","Both","Ecuador",42.6631784353391,2050,"Progress_Salt reduction"
"1373","Both","Egypt",33.2258270720651,2020,"Aspirational_Antihypertensive therapy"
"1374","Both","Egypt",33.2258270720651,2020,"Aspirational_Both"
"1375","Both","Egypt",33.2258270720651,2020,"Aspirational_Salt reduction"
"1376","Both","Egypt",33.2258270720651,2020,"Business as usual"
"1377","Both","Egypt",33.2258270720651,2020,"Progress_Antihypertensive therapy"
"1378","Both","Egypt",33.2258270720651,2020,"Progress_Both"
"1379","Both","Egypt",33.2258270720651,2020,"Progress_Salt reduction"
"1380","Both","Egypt",34.2488277808242,2030,"Aspirational_Antihypertensive therapy"
"1381","Both","Egypt",34.3418859678595,2030,"Aspirational_Both"
"1382","Both","Egypt",33.8407430837078,2030,"Aspirational_Salt reduction"
"1383","Both","Egypt",33.725939969345,2030,"Business as usual"
"1384","Both","Egypt",34.1217380257053,2030,"Progress_Antihypertensive therapy"
"1385","Both","Egypt",34.1572286248214,2030,"Progress_Both"
"1386","Both","Egypt",33.7680043950795,2030,"Progress_Salt reduction"
"1387","Both","Egypt",35.3196421925997,2040,"Aspirational_Antihypertensive therapy"
"1388","Both","Egypt",35.4357249930104,2040,"Aspirational_Both"
"1389","Both","Egypt",34.3291854096733,2040,"Aspirational_Salt reduction"
"1390","Both","Egypt",34.1347503031771,2040,"Business as usual"
"1391","Both","Egypt",34.8743680281625,2040,"Progress_Antihypertensive therapy"
"1392","Both","Egypt",34.9438727776422,2040,"Progress_Both"
"1393","Both","Egypt",34.229446143695,2040,"Progress_Salt reduction"
"1394","Both","Egypt",35.9418706780617,2050,"Aspirational_Antihypertensive therapy"
"1395","Both","Egypt",36.0507102791496,2050,"Aspirational_Both"
"1396","Both","Egypt",34.743069674322,2050,"Aspirational_Salt reduction"
"1397","Both","Egypt",34.5283257897817,2050,"Business as usual"
"1398","Both","Egypt",35.3655966795597,2050,"Progress_Antihypertensive therapy"
"1399","Both","Egypt",35.4413450568562,2050,"Progress_Both"
"1400","Both","Egypt",34.6358652171458,2050,"Progress_Salt reduction"
"1401","Both","El Salvador",38.9085339422402,2020,"Aspirational_Antihypertensive therapy"
"1402","Both","El Salvador",38.9085339422402,2020,"Aspirational_Both"
"1403","Both","El Salvador",38.9085339422402,2020,"Aspirational_Salt reduction"
"1404","Both","El Salvador",38.9085339422402,2020,"Business as usual"
"1405","Both","El Salvador",38.9085339422402,2020,"Progress_Antihypertensive therapy"
"1406","Both","El Salvador",38.9085339422402,2020,"Progress_Both"
"1407","Both","El Salvador",38.9085339422402,2020,"Progress_Salt reduction"
"1408","Both","El Salvador",40.1318769301855,2030,"Aspirational_Antihypertensive therapy"
"1409","Both","El Salvador",40.1678321619361,2030,"Aspirational_Both"
"1410","Both","El Salvador",39.9522233783498,2030,"Aspirational_Salt reduction"
"1411","Both","El Salvador",39.9034135718677,2030,"Business as usual"
"1412","Both","El Salvador",40.0018887951785,2030,"Progress_Antihypertensive therapy"
"1413","Both","El Salvador",40.0175565139028,2030,"Progress_Both"
"1414","Both","El Salvador",39.9213460304819,2030,"Progress_Salt reduction"
"1415","Both","El Salvador",40.8811234113642,2040,"Aspirational_Antihypertensive therapy"
"1416","Both","El Salvador",40.9346031647157,2040,"Aspirational_Both"
"1417","Both","El Salvador",40.5926145541071,2040,"Aspirational_Salt reduction"
"1418","Both","El Salvador",40.5043300517404,2040,"Business as usual"
"1419","Both","El Salvador",40.6462802723729,2040,"Progress_Antihypertensive therapy"
"1420","Both","El Salvador",40.6823550177402,2040,"Progress_Both"
"1421","Both","El Salvador",40.5472633037517,2040,"Progress_Salt reduction"
"1422","Both","El Salvador",41.4668047476153,2050,"Aspirational_Antihypertensive therapy"
"1423","Both","El Salvador",41.5250727145117,2050,"Aspirational_Both"
"1424","Both","El Salvador",41.1431813159937,2050,"Aspirational_Salt reduction"
"1425","Both","El Salvador",41.0411492108236,2050,"Business as usual"
"1426","Both","El Salvador",41.1968706578155,2050,"Progress_Antihypertensive therapy"
"1427","Both","El Salvador",41.2397526608485,2050,"Progress_Both"
"1428","Both","El Salvador",41.0923878799675,2050,"Progress_Salt reduction"
"1429","Both","Equatorial Guinea",32.5791922724167,2020,"Aspirational_Antihypertensive therapy"
"1430","Both","Equatorial Guinea",32.5791922724167,2020,"Aspirational_Both"
"1431","Both","Equatorial Guinea",32.5791922724167,2020,"Aspirational_Salt reduction"
"1432","Both","Equatorial Guinea",32.5791922724167,2020,"Business as usual"
"1433","Both","Equatorial Guinea",32.5791922724167,2020,"Progress_Antihypertensive therapy"
"1434","Both","Equatorial Guinea",32.5791922724167,2020,"Progress_Both"
"1435","Both","Equatorial Guinea",32.5791922724167,2020,"Progress_Salt reduction"
"1436","Both","Equatorial Guinea",33.5325600685918,2030,"Aspirational_Antihypertensive therapy"
"1437","Both","Equatorial Guinea",33.593914344108,2030,"Aspirational_Both"
"1438","Both","Equatorial Guinea",33.3560743752177,2030,"Aspirational_Salt reduction"
"1439","Both","Equatorial Guinea",33.2831882544627,2030,"Business as usual"
"1440","Both","Equatorial Guinea",33.4938705668338,2030,"Progress_Antihypertensive therapy"
"1441","Both","Equatorial Guinea",33.5170378023525,2030,"Progress_Both"
"1442","Both","Equatorial Guinea",33.3102355470713,2030,"Progress_Salt reduction"
"1443","Both","Equatorial Guinea",34.4264416711501,2040,"Aspirational_Antihypertensive therapy"
"1444","Both","Equatorial Guinea",34.4941487035309,2040,"Aspirational_Both"
"1445","Both","Equatorial Guinea",33.7869403957525,2040,"Aspirational_Salt reduction"
"1446","Both","Equatorial Guinea",33.6697150589108,2040,"Business as usual"
"1447","Both","Equatorial Guinea",34.1720923575308,2040,"Progress_Antihypertensive therapy"
"1448","Both","Equatorial Guinea",34.2121678741527,2040,"Progress_Both"
"1449","Both","Equatorial Guinea",33.7268715455619,2040,"Progress_Salt reduction"
"1450","Both","Equatorial Guinea",34.9401151045854,2050,"Aspirational_Antihypertensive therapy"
"1451","Both","Equatorial Guinea",34.9983480481454,2050,"Aspirational_Both"
"1452","Both","Equatorial Guinea",34.0816989615473,2050,"Aspirational_Salt reduction"
"1453","Both","Equatorial Guinea",33.9511500318665,2050,"Business as usual"
"1454","Both","Equatorial Guinea",34.5528635587576,2050,"Progress_Antihypertensive therapy"
"1455","Both","Equatorial Guinea",34.5956126049818,2050,"Progress_Both"
"1456","Both","Equatorial Guinea",34.0164751463756,2050,"Progress_Salt reduction"
"1457","Both","Eritrea",30.1055410878399,2020,"Aspirational_Antihypertensive therapy"
"1458","Both","Eritrea",30.1055410878399,2020,"Aspirational_Both"
"1459","Both","Eritrea",30.1055410878399,2020,"Aspirational_Salt reduction"
"1460","Both","Eritrea",30.1055410878399,2020,"Business as usual"
"1461","Both","Eritrea",30.1055410878399,2020,"Progress_Antihypertensive therapy"
"1462","Both","Eritrea",30.1055410878399,2020,"Progress_Both"
"1463","Both","Eritrea",30.1055410878399,2020,"Progress_Salt reduction"
"1464","Both","Eritrea",31.6955058964682,2030,"Aspirational_Antihypertensive therapy"
"1465","Both","Eritrea",31.7598733281498,2030,"Aspirational_Both"
"1466","Both","Eritrea",31.5097071654688,2030,"Aspirational_Salt reduction"
"1467","Both","Eritrea",31.4351069278568,2030,"Business as usual"
"1468","Both","Eritrea",31.6398114570256,2030,"Progress_Antihypertensive therapy"
"1469","Both","Eritrea",31.6685098731675,2030,"Progress_Both"
"1470","Both","Eritrea",31.4677023380466,2030,"Progress_Salt reduction"
"1471","Both","Eritrea",33.4740715732092,2040,"Aspirational_Antihypertensive therapy"
"1472","Both","Eritrea",33.5478635222308,2040,"Aspirational_Both"
"1473","Both","Eritrea",32.8391941328865,2040,"Aspirational_Salt reduction"
"1474","Both","Eritrea",32.7240587738879,2040,"Business as usual"
"1475","Both","Eritrea",33.1647478353383,2040,"Progress_Antihypertensive therapy"
"1476","Both","Eritrea",33.2149061444277,2040,"Progress_Both"
"1477","Both","Eritrea",32.7894213180881,2040,"Progress_Salt reduction"
"1478","Both","Eritrea",34.9081326964844,2050,"Aspirational_Antihypertensive therapy"
"1479","Both","Eritrea",34.9811199975441,2050,"Aspirational_Both"
"1480","Both","Eritrea",34.0808664517601,2050,"Aspirational_Salt reduction"
"1481","Both","Eritrea",33.9469236759426,2050,"Business as usual"
"1482","Both","Eritrea",34.4688587014241,2050,"Progress_Antihypertensive therapy"
"1483","Both","Eritrea",34.5262670686212,2050,"Progress_Both"
"1484","Both","Eritrea",34.0244913362657,2050,"Progress_Salt reduction"
"1485","Both","Estonia",39.5974883905338,2020,"Aspirational_Antihypertensive therapy"
"1486","Both","Estonia",39.5974883905338,2020,"Aspirational_Both"
"1487","Both","Estonia",39.5974883905338,2020,"Aspirational_Salt reduction"
"1488","Both","Estonia",39.5974883905338,2020,"Business as usual"
"1489","Both","Estonia",39.5974883905338,2020,"Progress_Antihypertensive therapy"
"1490","Both","Estonia",39.5974883905338,2020,"Progress_Both"
"1491","Both","Estonia",39.5974883905338,2020,"Progress_Salt reduction"
"1492","Both","Estonia",42.0608122051118,2030,"Aspirational_Antihypertensive therapy"
"1493","Both","Estonia",42.1710587470249,2030,"Aspirational_Both"
"1494","Both","Estonia",41.8139681017112,2030,"Aspirational_Salt reduction"
"1495","Both","Estonia",41.6767066303107,2030,"Business as usual"
"1496","Both","Estonia",41.9812761625812,2030,"Progress_Antihypertensive therapy"
"1497","Both","Estonia",42.0259112005434,2030,"Progress_Both"
"1498","Both","Estonia",41.7301774272247,2030,"Progress_Salt reduction"
"1499","Both","Estonia",44.3465383091327,2040,"Aspirational_Antihypertensive therapy"
"1500","Both","Estonia",44.4410841790488,2040,"Aspirational_Both"
"1501","Both","Estonia",43.5758933158517,2040,"Aspirational_Salt reduction"
"1502","Both","Estonia",43.3930418102038,2040,"Business as usual"
"1503","Both","Estonia",44.0015841130399,2040,"Progress_Antihypertensive therapy"
"1504","Both","Estonia",44.0643325637575,2040,"Progress_Both"
"1505","Both","Estonia",43.4841645368866,2040,"Progress_Salt reduction"
"1506","Both","Estonia",46.0019807604123,2050,"Aspirational_Antihypertensive therapy"
"1507","Both","Estonia",46.0838041900087,2050,"Aspirational_Both"
"1508","Both","Estonia",45.0730340205865,2050,"Aspirational_Salt reduction"
"1509","Both","Estonia",44.8775022525259,2050,"Business as usual"
"1510","Both","Estonia",45.5504367438135,2050,"Progress_Antihypertensive therapy"
"1511","Both","Estonia",45.6150103607601,2050,"Progress_Both"
"1512","Both","Estonia",44.9760382424009,2050,"Progress_Salt reduction"
"1513","Both","Ethiopia",35.1619700213394,2020,"Aspirational_Antihypertensive therapy"
"1514","Both","Ethiopia",35.1619700213394,2020,"Aspirational_Both"
"1515","Both","Ethiopia",35.1619700213394,2020,"Aspirational_Salt reduction"
"1516","Both","Ethiopia",35.1619700213394,2020,"Business as usual"
"1517","Both","Ethiopia",35.1619700213394,2020,"Progress_Antihypertensive therapy"
"1518","Both","Ethiopia",35.1619700213394,2020,"Progress_Both"
"1519","Both","Ethiopia",35.1619700213394,2020,"Progress_Salt reduction"
"1520","Both","Ethiopia",37.7609595387451,2030,"Aspirational_Antihypertensive therapy"
"1521","Both","Ethiopia",37.8117127910906,2030,"Aspirational_Both"
"1522","Both","Ethiopia",37.6615064726834,2030,"Aspirational_Salt reduction"
"1523","Both","Ethiopia",37.6056417929528,2030,"Business as usual"
"1524","Both","Ethiopia",37.7528830765386,2030,"Progress_Antihypertensive therapy"
"1525","Both","Ethiopia",37.7756018657435,2030,"Progress_Both"
"1526","Both","Ethiopia",37.6307196658639,2030,"Progress_Salt reduction"
"1527","Both","Ethiopia",40.4487966457097,2040,"Aspirational_Antihypertensive therapy"
"1528","Both","Ethiopia",40.5118012373942,2040,"Aspirational_Both"
"1529","Both","Ethiopia",39.8107894217909,2040,"Aspirational_Salt reduction"
"1530","Both","Ethiopia",39.7159609049092,2040,"Business as usual"
"1531","Both","Ethiopia",40.243246510976,2040,"Progress_Antihypertensive therapy"
"1532","Both","Ethiopia",40.283913857182,2040,"Progress_Both"
"1533","Both","Ethiopia",39.7710220941359,2040,"Progress_Salt reduction"
"1534","Both","Ethiopia",42.6553664418164,2050,"Aspirational_Antihypertensive therapy"
"1535","Both","Ethiopia",42.7103910432283,2050,"Aspirational_Both"
"1536","Both","Ethiopia",41.6026941787852,2050,"Aspirational_Salt reduction"
"1537","Both","Ethiopia",41.4898812620756,2050,"Business as usual"
"1538","Both","Ethiopia",42.2154223592254,2050,"Progress_Antihypertensive therapy"
"1539","Both","Ethiopia",42.2601021457651,2050,"Progress_Both"
"1540","Both","Ethiopia",41.5569980427273,2050,"Progress_Salt reduction"
"1541","Both","Federated States of Micronesia",29.1864381218849,2020,"Aspirational_Antihypertensive therapy"
"1542","Both","Federated States of Micronesia",29.1864381218849,2020,"Aspirational_Both"
"1543","Both","Federated States of Micronesia",29.1864381218849,2020,"Aspirational_Salt reduction"
"1544","Both","Federated States of Micronesia",29.1864381218849,2020,"Business as usual"
"1545","Both","Federated States of Micronesia",29.1864381218849,2020,"Progress_Antihypertensive therapy"
"1546","Both","Federated States of Micronesia",29.1864381218849,2020,"Progress_Both"
"1547","Both","Federated States of Micronesia",29.1864381218849,2020,"Progress_Salt reduction"
"1548","Both","Federated States of Micronesia",29.82092657589,2030,"Aspirational_Antihypertensive therapy"
"1549","Both","Federated States of Micronesia",29.9035461366865,2030,"Aspirational_Both"
"1550","Both","Federated States of Micronesia",29.5473295821809,2030,"Aspirational_Salt reduction"
"1551","Both","Federated States of Micronesia",29.4478063161043,2030,"Business as usual"
"1552","Both","Federated States of Micronesia",29.7489980685986,2030,"Progress_Antihypertensive therapy"
"1553","Both","Federated States of Micronesia",29.7805911551498,2030,"Progress_Both"
"1554","Both","Federated States of Micronesia",29.4849689191683,2030,"Progress_Salt reduction"
"1555","Both","Federated States of Micronesia",30.3787811829096,2040,"Aspirational_Antihypertensive therapy"
"1556","Both","Federated States of Micronesia",30.4620227987169,2040,"Aspirational_Both"
"1557","Both","Federated States of Micronesia",29.6328593790936,2040,"Aspirational_Salt reduction"
"1558","Both","Federated States of Micronesia",29.4894211309264,2040,"Business as usual"
"1559","Both","Federated States of Micronesia",30.0526717777396,2040,"Progress_Antihypertensive therapy"
"1560","Both","Federated States of Micronesia",30.1031439041501,2040,"Progress_Both"
"1561","Both","Federated States of Micronesia",29.560187241077,2040,"Progress_Salt reduction"
"1562","Both","Federated States of Micronesia",30.4719898356992,2050,"Aspirational_Antihypertensive therapy"
"1563","Both","Federated States of Micronesia",30.542060582033,2050,"Aspirational_Both"
"1564","Both","Federated States of Micronesia",29.6023809775602,2050,"Aspirational_Salt reduction"
"1565","Both","Federated States of Micronesia",29.4544326739817,2050,"Business as usual"
"1566","Both","Federated States of Micronesia",30.0555047702849,2050,"Progress_Antihypertensive therapy"
"1567","Both","Federated States of Micronesia",30.1060124071835,2050,"Progress_Both"
"1568","Both","Federated States of Micronesia",29.5288932057537,2050,"Progress_Salt reduction"
"1569","Both","Fiji",32.4388843678975,2020,"Aspirational_Antihypertensive therapy"
"1570","Both","Fiji",32.4388843678975,2020,"Aspirational_Both"
"1571","Both","Fiji",32.4388843678975,2020,"Aspirational_Salt reduction"
"1572","Both","Fiji",32.4388843678975,2020,"Business as usual"
"1573","Both","Fiji",32.4388843678975,2020,"Progress_Antihypertensive therapy"
"1574","Both","Fiji",32.4388843678975,2020,"Progress_Both"
"1575","Both","Fiji",32.4388843678975,2020,"Progress_Salt reduction"
"1576","Both","Fiji",33.4397899051031,2030,"Aspirational_Antihypertensive therapy"
"1577","Both","Fiji",33.5047422445811,2030,"Aspirational_Both"
"1578","Both","Fiji",33.2203123774377,2030,"Aspirational_Salt reduction"
"1579","Both","Fiji",33.1430756098561,2030,"Business as usual"
"1580","Both","Fiji",33.3887669662403,2030,"Progress_Antihypertensive therapy"
"1581","Both","Fiji",33.4131432029231,2030,"Progress_Both"
"1582","Both","Fiji",33.1715195956963,2030,"Progress_Salt reduction"
"1583","Both","Fiji",34.4035508062429,2040,"Aspirational_Antihypertensive therapy"
"1584","Both","Fiji",34.475714645683,2040,"Aspirational_Both"
"1585","Both","Fiji",33.7309749972582,2040,"Aspirational_Salt reduction"
"1586","Both","Fiji",33.6077277897645,2040,"Business as usual"
"1587","Both","Fiji",34.1278368073035,2040,"Progress_Antihypertensive therapy"
"1588","Both","Fiji",34.1705136959125,2040,"Progress_Both"
"1589","Both","Fiji",33.6679981700568,2040,"Progress_Salt reduction"
"1590","Both","Fiji",34.9849528546313,2050,"Aspirational_Antihypertensive therapy"
"1591","Both","Fiji",35.0451048117585,2050,"Aspirational_Both"
"1592","Both","Fiji",34.1402120611682,2050,"Aspirational_Salt reduction"
"1593","Both","Fiji",34.0087277224506,2050,"Business as usual"
"1594","Both","Fiji",34.5995446933775,2050,"Progress_Antihypertensive therapy"
"1595","Both","Fiji",34.6432121489746,2050,"Progress_Both"
"1596","Both","Fiji",34.0747218195719,2050,"Progress_Salt reduction"
"1597","Both","Finland",42.7407223549446,2020,"Aspirational_Antihypertensive therapy"
"1598","Both","Finland",42.7407223549446,2020,"Aspirational_Both"
"1599","Both","Finland",42.7407223549446,2020,"Aspirational_Salt reduction"
"1600","Both","Finland",42.7407223549446,2020,"Business as usual"
"1601","Both","Finland",42.7407223549446,2020,"Progress_Antihypertensive therapy"
"1602","Both","Finland",42.7407223549446,2020,"Progress_Both"
"1603","Both","Finland",42.7407223549446,2020,"Progress_Salt reduction"
"1604","Both","Finland",44.2598561067565,2030,"Aspirational_Antihypertensive therapy"
"1605","Both","Finland",44.3032658372213,2030,"Aspirational_Both"
"1606","Both","Finland",44.0775507496218,2030,"Aspirational_Salt reduction"
"1607","Both","Finland",44.0195727374911,2030,"Business as usual"
"1608","Both","Finland",44.1656455419175,2030,"Progress_Antihypertensive therapy"
"1609","Both","Finland",44.1835274102568,2030,"Progress_Both"
"1610","Both","Finland",44.041082955398,2030,"Progress_Salt reduction"
"1611","Both","Finland",45.4927771650342,2040,"Aspirational_Antihypertensive therapy"
"1612","Both","Finland",45.5459529176899,2040,"Aspirational_Both"
"1613","Both","Finland",45.171470116288,2040,"Aspirational_Salt reduction"
"1614","Both","Finland",45.0772323802391,2040,"Business as usual"
"1615","Both","Finland",45.2957493802967,2040,"Progress_Antihypertensive therapy"
"1616","Both","Finland",45.3305601959274,2040,"Progress_Both"
"1617","Both","Finland",45.1233673947763,2040,"Progress_Salt reduction"
"1618","Both","Finland",46.5003220060218,2050,"Aspirational_Antihypertensive therapy"
"1619","Both","Finland",46.5525606625757,2050,"Aspirational_Both"
"1620","Both","Finland",46.1473706138017,2050,"Aspirational_Salt reduction"
"1621","Both","Finland",46.0445621521655,2050,"Business as usual"
"1622","Both","Finland",46.277402177299,2050,"Progress_Antihypertensive therapy"
"1623","Both","Finland",46.3156054006414,2050,"Progress_Both"
"1624","Both","Finland",46.0962512077418,2050,"Progress_Salt reduction"
"1625","Both","France",43.1555070581778,2020,"Aspirational_Antihypertensive therapy"
"1626","Both","France",43.1555070581778,2020,"Aspirational_Both"
"1627","Both","France",43.1555070581778,2020,"Aspirational_Salt reduction"
"1628","Both","France",43.1555070581778,2020,"Business as usual"
"1629","Both","France",43.1555070581778,2020,"Progress_Antihypertensive therapy"
"1630","Both","France",43.1555070581778,2020,"Progress_Both"
"1631","Both","France",43.1555070581778,2020,"Progress_Salt reduction"
"1632","Both","France",45.2054042034418,2030,"Aspirational_Antihypertensive therapy"
"1633","Both","France",45.2212382290983,2030,"Aspirational_Both"
"1634","Both","France",45.1028762768063,2030,"Aspirational_Salt reduction"
"1635","Both","France",45.080051009416,2030,"Business as usual"
"1636","Both","France",45.1562474991895,2030,"Progress_Antihypertensive therapy"
"1637","Both","France",45.1630350247327,2030,"Progress_Both"
"1638","Both","France",45.0885780770333,2030,"Progress_Salt reduction"
"1639","Both","France",46.2795241704883,2040,"Aspirational_Antihypertensive therapy"
"1640","Both","France",46.2980569077748,2040,"Aspirational_Both"
"1641","Both","France",46.1124351247026,2040,"Aspirational_Salt reduction"
"1642","Both","France",46.076229205101,2040,"Business as usual"
"1643","Both","France",46.1843758967774,2040,"Progress_Antihypertensive therapy"
"1644","Both","France",46.1970790605211,2040,"Progress_Both"
"1645","Both","France",46.0938272941148,2040,"Progress_Salt reduction"
"1646","Both","France",47.2007839944786,2050,"Aspirational_Antihypertensive therapy"
"1647","Both","France",47.2186768266266,2050,"Aspirational_Both"
"1648","Both","France",47.0255011077552,2050,"Aspirational_Salt reduction"
"1649","Both","France",46.986640026115,2050,"Business as usual"
"1650","Both","France",47.0977252640519,2050,"Progress_Antihypertensive therapy"
"1651","Both","France",47.1114978309062,2050,"Progress_Both"
"1652","Both","France",47.0060872470441,2050,"Progress_Salt reduction"
"1653","Both","Gabon",32.7985307971138,2020,"Aspirational_Antihypertensive therapy"
"1654","Both","Gabon",32.7985307971138,2020,"Aspirational_Both"
"1655","Both","Gabon",32.7985307971138,2020,"Aspirational_Salt reduction"
"1656","Both","Gabon",32.7985307971138,2020,"Business as usual"
"1657","Both","Gabon",32.7985307971138,2020,"Progress_Antihypertensive therapy"
"1658","Both","Gabon",32.7985307971138,2020,"Progress_Both"
"1659","Both","Gabon",32.7985307971138,2020,"Progress_Salt reduction"
"1660","Both","Gabon",35.2310647422266,2030,"Aspirational_Antihypertensive therapy"
"1661","Both","Gabon",35.3007871016303,2030,"Aspirational_Both"
"1662","Both","Gabon",35.0138741360807,2030,"Aspirational_Salt reduction"
"1663","Both","Gabon",34.9292046640276,2030,"Business as usual"
"1664","Both","Gabon",35.1761907154342,2030,"Progress_Antihypertensive therapy"
"1665","Both","Gabon",35.2028824591478,2030,"Progress_Both"
"1666","Both","Gabon",34.9608132935191,2030,"Progress_Salt reduction"
"1667","Both","Gabon",37.7048405845396,2040,"Aspirational_Antihypertensive therapy"
"1668","Both","Gabon",37.7826577349965,2040,"Aspirational_Both"
"1669","Both","Gabon",36.9735664825091,2040,"Aspirational_Salt reduction"
"1670","Both","Gabon",36.8343628923329,2040,"Business as usual"
"1671","Both","Gabon",37.4006625756182,2040,"Progress_Antihypertensive therapy"
"1672","Both","Gabon",37.4480878312493,2040,"Progress_Both"
"1673","Both","Gabon",36.90259981769,2040,"Progress_Salt reduction"
"1674","Both","Gabon",39.6666324548185,2050,"Aspirational_Antihypertensive therapy"
"1675","Both","Gabon",39.7379826971998,2050,"Aspirational_Both"
"1676","Both","Gabon",38.6607905075713,2050,"Aspirational_Salt reduction"
"1677","Both","Gabon",38.4982475486123,2050,"Business as usual"
"1678","Both","Gabon",39.2057255530779,2050,"Progress_Antihypertensive therapy"
"1679","Both","Gabon",39.2589119588726,2050,"Progress_Both"
"1680","Both","Gabon",38.5797802912309,2050,"Progress_Salt reduction"
"1681","Both","Georgia",35.3552304468002,2020,"Aspirational_Antihypertensive therapy"
"1682","Both","Georgia",35.3552304468002,2020,"Aspirational_Both"
"1683","Both","Georgia",35.3552304468002,2020,"Aspirational_Salt reduction"
"1684","Both","Georgia",35.3552304468002,2020,"Business as usual"
"1685","Both","Georgia",35.3552304468002,2020,"Progress_Antihypertensive therapy"
"1686","Both","Georgia",35.3552304468002,2020,"Progress_Both"
"1687","Both","Georgia",35.3552304468002,2020,"Progress_Salt reduction"
"1688","Both","Georgia",37.3489209779994,2030,"Aspirational_Antihypertensive therapy"
"1689","Both","Georgia",37.4938554110401,2030,"Aspirational_Both"
"1690","Both","Georgia",36.8730168027756,2030,"Aspirational_Salt reduction"
"1691","Both","Georgia",36.6949099702095,2030,"Business as usual"
"1692","Both","Georgia",37.2036018981719,2030,"Progress_Antihypertensive therapy"
"1693","Both","Georgia",37.2604537856695,2030,"Progress_Both"
"1694","Both","Georgia",36.7621970985528,2030,"Progress_Salt reduction"
"1695","Both","Georgia",39.0913733253269,2040,"Aspirational_Antihypertensive therapy"
"1696","Both","Georgia",39.2351622302062,2040,"Aspirational_Both"
"1697","Both","Georgia",37.7299052923742,2040,"Aspirational_Salt reduction"
"1698","Both","Georgia",37.4725354005941,2040,"Business as usual"
"1699","Both","Georgia",38.4849697137894,2040,"Progress_Antihypertensive therapy"
"1700","Both","Georgia",38.5761467487066,2040,"Progress_Both"
"1701","Both","Georgia",37.598944616807,2040,"Progress_Salt reduction"
"1702","Both","Georgia",40.116031426066,2050,"Aspirational_Antihypertensive therapy"
"1703","Both","Georgia",40.2420930877669,2050,"Aspirational_Both"
"1704","Both","Georgia",38.4608719585317,2050,"Aspirational_Salt reduction"
"1705","Both","Georgia",38.1855702901919,2050,"Business as usual"
"1706","Both","Georgia",39.3192793337226,2050,"Progress_Antihypertensive therapy"
"1707","Both","Georgia",39.4142398564483,2050,"Progress_Both"
"1708","Both","Georgia",38.3231747701787,2050,"Progress_Salt reduction"
"1709","Both","Germany",42.1086801646511,2020,"Aspirational_Antihypertensive therapy"
"1710","Both","Germany",42.1086801646511,2020,"Aspirational_Both"
"1711","Both","Germany",42.1086801646511,2020,"Aspirational_Salt reduction"
"1712","Both","Germany",42.1086801646511,2020,"Business as usual"
"1713","Both","Germany",42.1086801646511,2020,"Progress_Antihypertensive therapy"
