"","location","wb2021","year","Scenario","x50q30"
"4506","Brunei","HIC",2027,"Progress_Antihypertensive therapy",0.1680089
"4507","Brunei","HIC",2027,"Progress",0.1671061
"4508","Brunei","HIC",2027,"Progress_Salt reduction",0.1730952
"4509","Brunei","HIC",2028,"Aspirational_Antihypertensive therapy",0.160281
"4510","Brunei","HIC",2028,"Aspirational",0.1567775
"4511","Brunei","HIC",2028,"Aspirational_Salt reduction",0.1681633
"4512","Brunei","HIC",2028,"Business as usual",0.1725645
"4513","Brunei","HIC",2028,"Progress_Antihypertensive therapy",0.1654568
"4514","Brunei","HIC",2028,"Progress",0.1642189
"4515","Brunei","HIC",2028,"Progress_Salt reduction",0.1711462
"4516","Brunei","HIC",2029,"Aspirational_Antihypertensive therapy",0.1564876
"4517","Brunei","HIC",2029,"Aspirational",0.1523691
"4518","Brunei","HIC",2029,"Aspirational_Salt reduction",0.1653742
"4519","Brunei","HIC",2029,"Business as usual",0.1707587
"4520","Brunei","HIC",2029,"Progress_Antihypertensive therapy",0.1627747
"4521","Brunei","HIC",2029,"Progress",0.1611852
"4522","Brunei","HIC",2029,"Progress_Salt reduction",0.1689007
"4523","Brunei","HIC",2030,"Aspirational_Antihypertensive therapy",0.1530169
"4524","Brunei","HIC",2030,"Aspirational",0.1484628
"4525","Brunei","HIC",2030,"Aspirational_Salt reduction",0.1629475
"4526","Brunei","HIC",2030,"Business as usual",0.1691323
"4527","Brunei","HIC",2030,"Progress_Antihypertensive therapy",0.160388
"4528","Brunei","HIC",2030,"Progress",0.1584315
"4529","Brunei","HIC",2030,"Progress_Salt reduction",0.1668039
"4530","Brunei","HIC",2031,"Aspirational_Antihypertensive therapy",0.1496022
"4531","Brunei","HIC",2031,"Aspirational",0.1447541
"4532","Brunei","HIC",2031,"Aspirational_Salt reduction",0.1605364
"4533","Brunei","HIC",2031,"Business as usual",0.1673642
"4534","Brunei","HIC",2031,"Progress_Antihypertensive therapy",0.1579859
"4535","Brunei","HIC",2031,"Progress",0.1556565
"4536","Brunei","HIC",2031,"Progress_Salt reduction",0.164548
"4537","Brunei","HIC",2032,"Aspirational_Antihypertensive therapy",0.1473185
"4538","Brunei","HIC",2032,"Aspirational",0.1422407
"4539","Brunei","HIC",2032,"Aspirational_Salt reduction",0.1592437
"4540","Brunei","HIC",2032,"Business as usual",0.166647
"4541","Brunei","HIC",2032,"Progress_Antihypertensive therapy",0.156684
"4542","Brunei","HIC",2032,"Progress",0.1540472
"4543","Brunei","HIC",2032,"Progress_Salt reduction",0.1634194
"4544","Brunei","HIC",2033,"Aspirational_Antihypertensive therapy",0.1451938
"4545","Brunei","HIC",2033,"Aspirational",0.1399574
"4546","Brunei","HIC",2033,"Aspirational_Salt reduction",0.1580133
"4547","Brunei","HIC",2033,"Business as usual",0.1659004
"4548","Brunei","HIC",2033,"Progress_Antihypertensive therapy",0.1554486
"4549","Brunei","HIC",2033,"Progress",0.1525644
"4550","Brunei","HIC",2033,"Progress_Salt reduction",0.162334
"4551","Brunei","HIC",2034,"Aspirational_Antihypertensive therapy",0.1429929
"4552","Brunei","HIC",2034,"Aspirational",0.1376606
"4553","Brunei","HIC",2034,"Aspirational_Salt reduction",0.1565806
"4554","Brunei","HIC",2034,"Business as usual",0.1648577
"4555","Brunei","HIC",2034,"Progress_Antihypertensive therapy",0.1540194
"4556","Brunei","HIC",2034,"Progress",0.1509409
"4557","Brunei","HIC",2034,"Progress_Salt reduction",0.1610187
"4558","Brunei","HIC",2035,"Aspirational_Antihypertensive therapy",0.140899
"4559","Brunei","HIC",2035,"Aspirational",0.1355078
"4560","Brunei","HIC",2035,"Aspirational_Salt reduction",0.1551372
"4561","Brunei","HIC",2035,"Business as usual",0.1637407
"4562","Brunei","HIC",2035,"Progress_Antihypertensive therapy",0.1525927
"4563","Brunei","HIC",2035,"Progress",0.1493554
"4564","Brunei","HIC",2035,"Progress_Salt reduction",0.1596751
"4565","Brunei","HIC",2036,"Aspirational_Antihypertensive therapy",0.1387742
"4566","Brunei","HIC",2036,"Aspirational",0.1333577
"4567","Brunei","HIC",2036,"Aspirational_Salt reduction",0.1535449
"4568","Brunei","HIC",2036,"Business as usual",0.1624085
"4569","Brunei","HIC",2036,"Progress_Antihypertensive therapy",0.1510253
"4570","Brunei","HIC",2036,"Progress",0.1476625
"4571","Brunei","HIC",2036,"Progress_Salt reduction",0.1581604
"4572","Brunei","HIC",2037,"Aspirational_Antihypertensive therapy",0.1377382
"4573","Brunei","HIC",2037,"Aspirational",0.1322753
"4574","Brunei","HIC",2037,"Aspirational_Salt reduction",0.1530435
"4575","Brunei","HIC",2037,"Business as usual",0.1621916
"4576","Brunei","HIC",2037,"Progress_Antihypertensive therapy",0.1505462
"4577","Brunei","HIC",2037,"Progress",0.1470537
"4578","Brunei","HIC",2037,"Progress_Salt reduction",0.1577577
"4579","Brunei","HIC",2038,"Aspirational_Antihypertensive therapy",0.1364084
"4580","Brunei","HIC",2038,"Aspirational",0.1309296
"4581","Brunei","HIC",2038,"Aspirational_Salt reduction",0.1521257
"4582","Brunei","HIC",2038,"Business as usual",0.161491
"4583","Brunei","HIC",2038,"Progress_Antihypertensive therapy",0.1496599
"4584","Brunei","HIC",2038,"Progress",0.146067
"4585","Brunei","HIC",2038,"Progress_Salt reduction",0.156911
"4586","Brunei","HIC",2039,"Aspirational_Antihypertensive therapy",0.1354054
"4587","Brunei","HIC",2039,"Aspirational",0.1299122
"4588","Brunei","HIC",2039,"Aspirational_Salt reduction",0.1514895
"4589","Brunei","HIC",2039,"Business as usual",0.1610539
"4590","Brunei","HIC",2039,"Progress_Antihypertensive therapy",0.1490537
"4591","Brunei","HIC",2039,"Progress",0.1453702
"4592","Brunei","HIC",2039,"Progress_Salt reduction",0.1563424
"4593","Brunei","HIC",2040,"Aspirational_Antihypertensive therapy",0.1337079
"4594","Brunei","HIC",2040,"Aspirational",0.1282405
"4595","Brunei","HIC",2040,"Aspirational_Salt reduction",0.1500028
"4596","Brunei","HIC",2040,"Business as usual",0.1596755
"4597","Brunei","HIC",2040,"Progress_Antihypertensive therapy",0.1476088
"4598","Brunei","HIC",2040,"Progress",0.1438714
"4599","Brunei","HIC",2040,"Progress_Salt reduction",0.154882
"4600","Brunei","HIC",2041,"Aspirational_Antihypertensive therapy",0.1322437
"4601","Brunei","HIC",2041,"Aspirational",0.1268014
"4602","Brunei","HIC",2041,"Aspirational_Salt reduction",0.1487141
"4603","Brunei","HIC",2041,"Business as usual",0.1584794
"4604","Brunei","HIC",2041,"Progress_Antihypertensive therapy",0.1463583
"4605","Brunei","HIC",2041,"Progress",0.1425744
"4606","Brunei","HIC",2041,"Progress_Salt reduction",0.1536155
"4607","Brunei","HIC",2042,"Aspirational_Antihypertensive therapy",0.1314377
"4608","Brunei","HIC",2042,"Aspirational",0.126001
"4609","Brunei","HIC",2042,"Aspirational_Salt reduction",0.1481106
"4610","Brunei","HIC",2042,"Business as usual",0.1579904
"4611","Brunei","HIC",2042,"Progress_Antihypertensive therapy",0.1457831
"4612","Brunei","HIC",2042,"Progress",0.1419454
"4613","Brunei","HIC",2042,"Progress_Salt reduction",0.1530482
"4614","Brunei","HIC",2043,"Aspirational_Antihypertensive therapy",0.1303782
"4615","Brunei","HIC",2043,"Aspirational",0.1249635
"4616","Brunei","HIC",2043,"Aspirational_Salt reduction",0.1471742
"4617","Brunei","HIC",2043,"Business as usual",0.1571226
"4618","Brunei","HIC",2043,"Progress_Antihypertensive therapy",0.1448784
"4619","Brunei","HIC",2043,"Progress",0.1410056
"4620","Brunei","HIC",2043,"Progress_Salt reduction",0.1521278
"4621","Brunei","HIC",2044,"Aspirational_Antihypertensive therapy",0.1293946
"4622","Brunei","HIC",2044,"Aspirational",0.1240027
"4623","Brunei","HIC",2044,"Aspirational_Salt reduction",0.146283
"4624","Brunei","HIC",2044,"Business as usual",0.1562851
"4625","Brunei","HIC",2044,"Progress_Antihypertensive therapy",0.144018
"4626","Brunei","HIC",2044,"Progress",0.1401167
"4627","Brunei","HIC",2044,"Progress_Salt reduction",0.1512475
"4628","Brunei","HIC",2045,"Aspirational_Antihypertensive therapy",0.1281134
"4629","Brunei","HIC",2045,"Aspirational",0.1227599
"4630","Brunei","HIC",2045,"Aspirational_Salt reduction",0.14502
"4631","Brunei","HIC",2045,"Business as usual",0.1550317
"4632","Brunei","HIC",2045,"Progress_Antihypertensive therapy",0.1427888
"4633","Brunei","HIC",2045,"Progress",0.1388769
"4634","Brunei","HIC",2045,"Progress_Salt reduction",0.1499759
"4635","Brunei","HIC",2046,"Aspirational_Antihypertensive therapy",0.1272151
"4636","Brunei","HIC",2046,"Aspirational",0.1218865
"4637","Brunei","HIC",2046,"Aspirational_Salt reduction",0.144158
"4638","Brunei","HIC",2046,"Business as usual",0.1541947
"4639","Brunei","HIC",2046,"Progress_Antihypertensive therapy",0.1419559
"4640","Brunei","HIC",2046,"Progress",0.1380284
"4641","Brunei","HIC",2046,"Progress_Salt reduction",0.1491148
"4642","Brunei","HIC",2047,"Aspirational_Antihypertensive therapy",0.1267202
"4643","Brunei","HIC",2047,"Aspirational",0.1214011
"4644","Brunei","HIC",2047,"Aspirational_Salt reduction",0.1437323
"4645","Brunei","HIC",2047,"Business as usual",0.1538153
"4646","Brunei","HIC",2047,"Progress_Antihypertensive therapy",0.141552
"4647","Brunei","HIC",2047,"Progress",0.1376013
"4648","Brunei","HIC",2047,"Progress_Salt reduction",0.1487022
"4649","Brunei","HIC",2048,"Aspirational_Antihypertensive therapy",0.1263912
"4650","Brunei","HIC",2048,"Aspirational",0.1210769
"4651","Brunei","HIC",2048,"Aspirational_Salt reduction",0.1434695
"4652","Brunei","HIC",2048,"Business as usual",0.1535995
"4653","Brunei","HIC",2048,"Progress_Antihypertensive therapy",0.1413093
"4654","Brunei","HIC",2048,"Progress",0.1373356
"4655","Brunei","HIC",2048,"Progress_Salt reduction",0.148454
"4656","Brunei","HIC",2049,"Aspirational_Antihypertensive therapy",0.1260555
"4657","Brunei","HIC",2049,"Aspirational",0.120748
"4658","Brunei","HIC",2049,"Aspirational_Salt reduction",0.1431759
"4659","Brunei","HIC",2049,"Business as usual",0.1533401
"4660","Brunei","HIC",2049,"Progress_Antihypertensive therapy",0.1410369
"4661","Brunei","HIC",2049,"Progress",0.1370454
"4662","Brunei","HIC",2049,"Progress_Salt reduction",0.1481699
"4663","Brunei","HIC",2050,"Aspirational_Antihypertensive therapy",0.1254349
"4664","Brunei","HIC",2050,"Aspirational",0.1201473
"4665","Brunei","HIC",2050,"Aspirational_Salt reduction",0.142542
"4666","Brunei","HIC",2050,"Business as usual",0.1527071
"4667","Brunei","HIC",2050,"Progress_Antihypertensive therapy",0.1404278
"4668","Brunei","HIC",2050,"Progress",0.1364317
"4669","Brunei","HIC",2050,"Progress_Salt reduction",0.1475299
"4670","Bulgaria","UMIC",2022,"Aspirational_Antihypertensive therapy",0.3449967
"4671","Bulgaria","UMIC",2022,"Aspirational",0.3449967
"4672","Bulgaria","UMIC",2022,"Aspirational_Salt reduction",0.3449967
"4673","Bulgaria","UMIC",2022,"Business as usual",0.3449967
"4674","Bulgaria","UMIC",2022,"Progress_Antihypertensive therapy",0.3449967
"4675","Bulgaria","UMIC",2022,"Progress",0.3449967
"4676","Bulgaria","UMIC",2022,"Progress_Salt reduction",0.3449967
"4677","Bulgaria","UMIC",2023,"Aspirational_Antihypertensive therapy",0.3400657
"4678","Bulgaria","UMIC",2023,"Aspirational",0.3400657
"4679","Bulgaria","UMIC",2023,"Aspirational_Salt reduction",0.3429812
"4680","Bulgaria","UMIC",2023,"Business as usual",0.3429812
"4681","Bulgaria","UMIC",2023,"Progress_Antihypertensive therapy",0.3405162
"4682","Bulgaria","UMIC",2023,"Progress",0.3405162
"4683","Bulgaria","UMIC",2023,"Progress_Salt reduction",0.3429812
"4684","Bulgaria","UMIC",2024,"Aspirational_Antihypertensive therapy",0.3341519
"4685","Bulgaria","UMIC",2024,"Aspirational",0.3334867
"4686","Bulgaria","UMIC",2024,"Aspirational_Salt reduction",0.3401084
"4687","Bulgaria","UMIC",2024,"Business as usual",0.3408116
"4688","Bulgaria","UMIC",2024,"Progress_Antihypertensive therapy",0.3353298
"4689","Bulgaria","UMIC",2024,"Progress",0.3351193
"4690","Bulgaria","UMIC",2024,"Progress_Salt reduction",0.3405911
"4691","Bulgaria","UMIC",2025,"Aspirational_Antihypertensive therapy",0.3270153
"4692","Bulgaria","UMIC",2025,"Aspirational",0.3252863
"4693","Bulgaria","UMIC",2025,"Aspirational_Salt reduction",0.3362061
"4694","Bulgaria","UMIC",2025,"Business as usual",0.3381038
"4695","Bulgaria","UMIC",2025,"Progress_Antihypertensive therapy",0.329229
"4696","Bulgaria","UMIC",2025,"Progress",0.328676
"4697","Bulgaria","UMIC",2025,"Progress_Salt reduction",0.3375074
"4698","Bulgaria","UMIC",2026,"Aspirational_Antihypertensive therapy",0.319662
"4699","Bulgaria","UMIC",2026,"Aspirational",0.3166298
"4700","Bulgaria","UMIC",2026,"Aspirational_Salt reduction",0.3322805
"4701","Bulgaria","UMIC",2026,"Business as usual",0.3357441
"4702","Bulgaria","UMIC",2026,"Progress_Antihypertensive therapy",0.3232401
"4703","Bulgaria","UMIC",2026,"Progress",0.3222577
"4704","Bulgaria","UMIC",2026,"Progress_Salt reduction",0.3346532
"4705","Bulgaria","UMIC",2027,"Aspirational_Antihypertensive therapy",0.313003
"4706","Bulgaria","UMIC",2027,"Aspirational",0.3085307
"4707","Bulgaria","UMIC",2027,"Aspirational_Salt reduction",0.3292182
"4708","Bulgaria","UMIC",2027,"Business as usual",0.3345487
"4709","Bulgaria","UMIC",2027,"Progress_Antihypertensive therapy",0.3182823
"4710","Bulgaria","UMIC",2027,"Progress",0.3168103
"4711","Bulgaria","UMIC",2027,"Progress_Salt reduction",0.3328661
"4712","Bulgaria","UMIC",2028,"Aspirational_Antihypertensive therapy",0.3056992
"4713","Bulgaria","UMIC",2028,"Aspirational",0.2997458
"4714","Bulgaria","UMIC",2028,"Aspirational_Salt reduction",0.3255509
"4715","Bulgaria","UMIC",2028,"Business as usual",0.3329725
"4716","Bulgaria","UMIC",2028,"Progress_Antihypertensive therapy",0.3129762
"4717","Bulgaria","UMIC",2028,"Progress",0.3109796
"4718","Bulgaria","UMIC",2028,"Progress_Salt reduction",0.3306247
"4719","Bulgaria","UMIC",2029,"Aspirational_Antihypertensive therapy",0.2976796
"4720","Bulgaria","UMIC",2029,"Aspirational",0.2907214
"4721","Bulgaria","UMIC",2029,"Aspirational_Salt reduction",0.3217181
"4722","Bulgaria","UMIC",2029,"Business as usual",0.3307494
"4723","Bulgaria","UMIC",2029,"Progress_Antihypertensive therapy",0.307186
"4724","Bulgaria","UMIC",2029,"Progress",0.3046474
"4725","Bulgaria","UMIC",2029,"Progress_Salt reduction",0.3276815
"4726","Bulgaria","UMIC",2030,"Aspirational_Antihypertensive therapy",0.288749
"4727","Bulgaria","UMIC",2030,"Aspirational",0.281138
"4728","Bulgaria","UMIC",2030,"Aspirational_Salt reduction",0.3171818
"4729","Bulgaria","UMIC",2030,"Business as usual",0.3274672
"4730","Bulgaria","UMIC",2030,"Progress_Antihypertensive therapy",0.3006224
"4731","Bulgaria","UMIC",2030,"Progress",0.2975395
"4732","Bulgaria","UMIC",2030,"Progress_Salt reduction",0.3236433
"4733","Bulgaria","UMIC",2031,"Aspirational_Antihypertensive therapy",0.280701
"4734","Bulgaria","UMIC",2031,"Aspirational",0.2726601
"4735","Bulgaria","UMIC",2031,"Aspirational_Salt reduction",0.313637
"4736","Bulgaria","UMIC",2031,"Business as usual",0.3249525
"4737","Bulgaria","UMIC",2031,"Progress_Antihypertensive therapy",0.2950467
"4738","Bulgaria","UMIC",2031,"Progress",0.2914081
"4739","Bulgaria","UMIC",2031,"Progress_Salt reduction",0.3203292
"4740","Bulgaria","UMIC",2032,"Aspirational_Antihypertensive therapy",0.2739174
"4741","Bulgaria","UMIC",2032,"Aspirational",0.2655964
"4742","Bulgaria","UMIC",2032,"Aspirational_Salt reduction",0.3113772
"4743","Bulgaria","UMIC",2032,"Business as usual",0.3235691
"4744","Bulgaria","UMIC",2032,"Progress_Antihypertensive therapy",0.2907972
"4745","Bulgaria","UMIC",2032,"Progress",0.2867306
"4746","Bulgaria","UMIC",2032,"Progress_Salt reduction",0.3183027
"4747","Bulgaria","UMIC",2033,"Aspirational_Antihypertensive therapy",0.2675796
"4748","Bulgaria","UMIC",2033,"Aspirational",0.2591036
"4749","Bulgaria","UMIC",2033,"Aspirational_Salt reduction",0.3094007
"4750","Bulgaria","UMIC",2033,"Business as usual",0.3223253
"4751","Bulgaria","UMIC",2033,"Progress_Antihypertensive therapy",0.2869594
"4752","Bulgaria","UMIC",2033,"Progress",0.282562
"4753","Bulgaria","UMIC",2033,"Progress_Salt reduction",0.3165363
"4754","Bulgaria","UMIC",2034,"Aspirational_Antihypertensive therapy",0.2614528
"4755","Bulgaria","UMIC",2034,"Aspirational",0.25292
"4756","Bulgaria","UMIC",2034,"Aspirational_Salt reduction",0.3073446
"4757","Bulgaria","UMIC",2034,"Business as usual",0.3208734
"4758","Bulgaria","UMIC",2034,"Progress_Antihypertensive therapy",0.283222
"4759","Bulgaria","UMIC",2034,"Progress",0.2785695
"4760","Bulgaria","UMIC",2034,"Progress_Salt reduction",0.3146593
"4761","Bulgaria","UMIC",2035,"Aspirational_Antihypertensive therapy",0.2553061
"4762","Bulgaria","UMIC",2035,"Aspirational",0.2467968
"4763","Bulgaria","UMIC",2035,"Aspirational_Salt reduction",0.3048637
"4764","Bulgaria","UMIC",2035,"Business as usual",0.3188745
"4765","Bulgaria","UMIC",2035,"Progress_Antihypertensive therapy",0.2792822
"4766","Bulgaria","UMIC",2035,"Progress",0.2744379
"4767","Bulgaria","UMIC",2035,"Progress_Salt reduction",0.3123202
"4768","Bulgaria","UMIC",2036,"Aspirational_Antihypertensive therapy",0.2493123
"4769","Bulgaria","UMIC",2036,"Aspirational",0.2408774
"4770","Bulgaria","UMIC",2036,"Aspirational_Salt reduction",0.3021295
"4771","Bulgaria","UMIC",2036,"Business as usual",0.3165291
"4772","Bulgaria","UMIC",2036,"Progress_Antihypertensive therapy",0.2752958
"4773","Bulgaria","UMIC",2036,"Progress",0.2703055
"4774","Bulgaria","UMIC",2036,"Progress_Salt reduction",0.3096993
"4775","Bulgaria","UMIC",2037,"Aspirational_Antihypertensive therapy",0.2444002
"4776","Bulgaria","UMIC",2037,"Aspirational",0.2360475
"4777","Bulgaria","UMIC",2037,"Aspirational_Salt reduction",0.3002539
"4778","Bulgaria","UMIC",2037,"Business as usual",0.3150074
"4779","Bulgaria","UMIC",2037,"Progress_Antihypertensive therapy",0.272269
"4780","Bulgaria","UMIC",2037,"Progress",0.2671521
"4781","Bulgaria","UMIC",2037,"Progress_Salt reduction",0.3079338
"4782","Bulgaria","UMIC",2038,"Aspirational_Antihypertensive therapy",0.2399289
"4783","Bulgaria","UMIC",2038,"Aspirational",0.2316754
"4784","Bulgaria","UMIC",2038,"Aspirational_Salt reduction",0.2984985
"4785","Bulgaria","UMIC",2038,"Business as usual",0.3135512
"4786","Bulgaria","UMIC",2038,"Progress_Antihypertensive therapy",0.2695049
"4787","Bulgaria","UMIC",2038,"Progress",0.2642853
"4788","Bulgaria","UMIC",2038,"Progress_Salt reduction",0.3062719
"4789","Bulgaria","UMIC",2039,"Aspirational_Antihypertensive therapy",0.2356564
"4790","Bulgaria","UMIC",2039,"Aspirational",0.2275187
"4791","Bulgaria","UMIC",2039,"Aspirational_Salt reduction",0.2965724
"4792","Bulgaria","UMIC",2039,"Business as usual",0.3118636
"4793","Bulgaria","UMIC",2039,"Progress_Antihypertensive therapy",0.266732
"4794","Bulgaria","UMIC",2039,"Progress",0.2614341
"4795","Bulgaria","UMIC",2039,"Progress_Salt reduction",0.3044175
"4796","Bulgaria","UMIC",2040,"Aspirational_Antihypertensive therapy",0.2317749
"4797","Bulgaria","UMIC",2040,"Aspirational",0.2237574
"4798","Bulgaria","UMIC",2040,"Aspirational_Salt reduction",0.2947302
"4799","Bulgaria","UMIC",2040,"Business as usual",0.3102162
"4800","Bulgaria","UMIC",2040,"Progress_Antihypertensive therapy",0.2641708
"4801","Bulgaria","UMIC",2040,"Progress",0.2588114
"4802","Bulgaria","UMIC",2040,"Progress_Salt reduction",0.3026323
"4803","Bulgaria","UMIC",2041,"Aspirational_Antihypertensive therapy",0.228361
"4804","Bulgaria","UMIC",2041,"Aspirational",0.220459
"4805","Bulgaria","UMIC",2041,"Aspirational_Salt reduction",0.2931228
"4806","Bulgaria","UMIC",2041,"Business as usual",0.3087752
"4807","Bulgaria","UMIC",2041,"Progress_Antihypertensive therapy",0.2619335
"4808","Bulgaria","UMIC",2041,"Progress",0.2565229
"4809","Bulgaria","UMIC",2041,"Progress_Salt reduction",0.3010734
"4810","Bulgaria","UMIC",2042,"Aspirational_Antihypertensive therapy",0.2253538
"4811","Bulgaria","UMIC",2042,"Aspirational",0.2175621
"4812","Bulgaria","UMIC",2042,"Aspirational_Salt reduction",0.2917072
"4813","Bulgaria","UMIC",2042,"Business as usual",0.3074999
"4814","Bulgaria","UMIC",2042,"Progress_Antihypertensive therapy",0.2599685
"4815","Bulgaria","UMIC",2042,"Progress",0.2545153
"4816","Bulgaria","UMIC",2042,"Progress_Salt reduction",0.2996979
"4817","Bulgaria","UMIC",2043,"Aspirational_Antihypertensive therapy",0.2219016
"4818","Bulgaria","UMIC",2043,"Aspirational",0.2142387
"4819","Bulgaria","UMIC",2043,"Aspirational_Salt reduction",0.2894175
"4820","Bulgaria","UMIC",2043,"Business as usual",0.3052802
"4821","Bulgaria","UMIC",2043,"Progress_Antihypertensive therapy",0.2573115
"4822","Bulgaria","UMIC",2043,"Progress",0.2518408
"4823","Bulgaria","UMIC",2043,"Progress_Salt reduction",0.2974168
"4824","Bulgaria","UMIC",2044,"Aspirational_Antihypertensive therapy",0.2184363
"4825","Bulgaria","UMIC",2044,"Aspirational",0.2109036
"4826","Bulgaria","UMIC",2044,"Aspirational_Salt reduction",0.2868344
"4827","Bulgaria","UMIC",2044,"Business as usual",0.3027301
"4828","Bulgaria","UMIC",2044,"Progress_Antihypertensive therapy",0.2544725
"4829","Bulgaria","UMIC",2044,"Progress",0.2489971
"4830","Bulgaria","UMIC",2044,"Progress_Salt reduction",0.2948275
"4831","Bulgaria","UMIC",2045,"Aspirational_Antihypertensive therapy",0.2157073
"4832","Bulgaria","UMIC",2045,"Aspirational",0.208281
"4833","Bulgaria","UMIC",2045,"Aspirational_Salt reduction",0.2849681
"4834","Bulgaria","UMIC",2045,"Business as usual",0.3009111
"4835","Bulgaria","UMIC",2045,"Progress_Antihypertensive therapy",0.25234
"4836","Bulgaria","UMIC",2045,"Progress",0.2468547
"4837","Bulgaria","UMIC",2045,"Progress_Salt reduction",0.2929659
"4838","Bulgaria","UMIC",2046,"Aspirational_Antihypertensive therapy",0.2138573
"4839","Bulgaria","UMIC",2046,"Aspirational",0.2065077
"4840","Bulgaria","UMIC",2046,"Aspirational_Salt reduction",0.2840567
"4841","Bulgaria","UMIC",2046,"Business as usual",0.300076
"4842","Bulgaria","UMIC",2046,"Progress_Antihypertensive therapy",0.2511102
"4843","Bulgaria","UMIC",2046,"Progress",0.2456038
"4844","Bulgaria","UMIC",2046,"Progress_Salt reduction",0.2920769
"4845","Bulgaria","UMIC",2047,"Aspirational_Antihypertensive therapy",0.2126219
"4846","Bulgaria","UMIC",2047,"Aspirational",0.2053284
"4847","Bulgaria","UMIC",2047,"Aspirational_Salt reduction",0.2837752
"4848","Bulgaria","UMIC",2047,"Business as usual",0.2998846
"4849","Bulgaria","UMIC",2047,"Progress_Antihypertensive therapy",0.2504895
"4850","Bulgaria","UMIC",2047,"Progress",0.2449562
"4851","Bulgaria","UMIC",2047,"Progress_Salt reduction",0.2918273
"4852","Bulgaria","UMIC",2048,"Aspirational_Antihypertensive therapy",0.2108296
"4853","Bulgaria","UMIC",2048,"Aspirational",0.2036083
"4854","Bulgaria","UMIC",2048,"Aspirational_Salt reduction",0.2825841
"4855","Bulgaria","UMIC",2048,"Business as usual",0.2987251
"4856","Bulgaria","UMIC",2048,"Progress_Antihypertensive therapy",0.2491116
"4857","Bulgaria","UMIC",2048,"Progress",0.2435716
"4858","Bulgaria","UMIC",2048,"Progress_Salt reduction",0.2906405
"4859","Bulgaria","UMIC",2049,"Aspirational_Antihypertensive therapy",0.2084977
"4860","Bulgaria","UMIC",2049,"Aspirational",0.2013633
"4861","Bulgaria","UMIC",2049,"Aspirational_Salt reduction",0.2805211
"4862","Bulgaria","UMIC",2049,"Business as usual",0.29664
"4863","Bulgaria","UMIC",2049,"Progress_Antihypertensive therapy",0.2470036
"4864","Bulgaria","UMIC",2049,"Progress",0.2414757
"4865","Bulgaria","UMIC",2049,"Progress_Salt reduction",0.2885563
"4866","Bulgaria","UMIC",2050,"Aspirational_Antihypertensive therapy",0.2063725
"4867","Bulgaria","UMIC",2050,"Aspirational",0.1993162
"4868","Bulgaria","UMIC",2050,"Aspirational_Salt reduction",0.2786034
"4869","Bulgaria","UMIC",2050,"Business as usual",0.2946998
"4870","Bulgaria","UMIC",2050,"Progress_Antihypertensive therapy",0.2450579
"4871","Bulgaria","UMIC",2050,"Progress",0.239542
"4872","Bulgaria","UMIC",2050,"Progress_Salt reduction",0.2866185
"4873","Burkina Faso","LIC",2022,"Aspirational_Antihypertensive therapy",0.2634842
"4874","Burkina Faso","LIC",2022,"Aspirational",0.2634842
"4875","Burkina Faso","LIC",2022,"Aspirational_Salt reduction",0.2634842
"4876","Burkina Faso","LIC",2022,"Business as usual",0.2634842
"4877","Burkina Faso","LIC",2022,"Progress_Antihypertensive therapy",0.2634842
"4878","Burkina Faso","LIC",2022,"Progress",0.2634842
"4879","Burkina Faso","LIC",2022,"Progress_Salt reduction",0.2634842
"4880","Burkina Faso","LIC",2023,"Aspirational_Antihypertensive therapy",0.2616899
"4881","Burkina Faso","LIC",2023,"Aspirational",0.2616899
"4882","Burkina Faso","LIC",2023,"Aspirational_Salt reduction",0.2625993
"4883","Burkina Faso","LIC",2023,"Business as usual",0.2625993
"4884","Burkina Faso","LIC",2023,"Progress_Antihypertensive therapy",0.2616863
"4885","Burkina Faso","LIC",2023,"Progress",0.2616863
"4886","Burkina Faso","LIC",2023,"Progress_Salt reduction",0.2625993
"4887","Burkina Faso","LIC",2024,"Aspirational_Antihypertensive therapy",0.2600792
"4888","Burkina Faso","LIC",2024,"Aspirational",0.2597091
"4889","Burkina Faso","LIC",2024,"Aspirational_Salt reduction",0.2617375
"4890","Burkina Faso","LIC",2024,"Business as usual",0.2621148
"4891","Burkina Faso","LIC",2024,"Progress_Antihypertensive therapy",0.2600919
"4892","Burkina Faso","LIC",2024,"Progress",0.2599669
"4893","Burkina Faso","LIC",2024,"Progress_Salt reduction",0.2619874
"4894","Burkina Faso","LIC",2025,"Aspirational_Antihypertensive therapy",0.2579092
"4895","Burkina Faso","LIC",2025,"Aspirational",0.2569379
"4896","Burkina Faso","LIC",2025,"Aspirational_Salt reduction",0.2603235
"4897","Burkina Faso","LIC",2025,"Business as usual",0.2613275
"4898","Burkina Faso","LIC",2025,"Progress_Antihypertensive therapy",0.2579723
"4899","Burkina Faso","LIC",2025,"Progress",0.2576434
"4900","Burkina Faso","LIC",2025,"Progress_Salt reduction",0.2609876
"4901","Burkina Faso","LIC",2026,"Aspirational_Antihypertensive therapy",0.2560845
"4902","Burkina Faso","LIC",2026,"Aspirational",0.2543547
"4903","Burkina Faso","LIC",2026,"Aspirational_Salt reduction",0.2593619
"4904","Burkina Faso","LIC",2026,"Business as usual",0.2611791
