"","wb2021","year","intervention","x50q30"
"456","LIC",2048,"Aspirational_Antihypertensive therapy",0.201304844952461
"457","LIC",2048,"Aspirational_Both",0.197379077210034
"458","LIC",2048,"Aspirational_Salt reduction",0.262380326447829
"459","LIC",2048,"Business as usual",0.270405549300021
"460","LIC",2048,"Progress_Antihypertensive therapy",0.228459237028486
"461","LIC",2048,"Progress_Both",0.225466822394522
"462","LIC",2048,"Progress_Salt reduction",0.265978892814241
"463","LIC",2049,"Aspirational_Antihypertensive therapy",0.19956412757336
"464","LIC",2049,"Aspirational_Both",0.195726049365011
"465","LIC",2049,"Aspirational_Salt reduction",0.261371159410793
"466","LIC",2049,"Business as usual",0.269355295670671
"467","LIC",2049,"Progress_Antihypertensive therapy",0.227200533253762
"468","LIC",2049,"Progress_Both",0.224228876786018
"469","LIC",2049,"Progress_Salt reduction",0.264939553730223
"470","LIC",2050,"Aspirational_Antihypertensive therapy",0.197892368855131
"471","LIC",2050,"Aspirational_Both",0.194137824583918
"472","LIC",2050,"Aspirational_Salt reduction",0.260302620785954
"473","LIC",2050,"Business as usual",0.268238235323198
"474","LIC",2050,"Progress_Antihypertensive therapy",0.225931306202419
"475","LIC",2050,"Progress_Both",0.222981882009111
"476","LIC",2050,"Progress_Salt reduction",0.263838080164233
"477","LMIC",2017,"Aspirational_Antihypertensive therapy",0.279439618135132
"478","LMIC",2017,"Aspirational_Both",0.279439618135132
"479","LMIC",2017,"Aspirational_Salt reduction",0.279439618135132
"480","LMIC",2017,"Business as usual",0.279439618135132
"481","LMIC",2017,"Progress_Antihypertensive therapy",0.279439618135132
"482","LMIC",2017,"Progress_Both",0.279439618135132
"483","LMIC",2017,"Progress_Salt reduction",0.279439618135132
"484","LMIC",2018,"Aspirational_Antihypertensive therapy",0.275605446747179
"485","LMIC",2018,"Aspirational_Both",0.275605446747179
"486","LMIC",2018,"Aspirational_Salt reduction",0.275605446747179
"487","LMIC",2018,"Business as usual",0.275605446747179
"488","LMIC",2018,"Progress_Antihypertensive therapy",0.275605446747179
"489","LMIC",2018,"Progress_Both",0.275605446747179
"490","LMIC",2018,"Progress_Salt reduction",0.275605446747179
"491","LMIC",2019,"Aspirational_Antihypertensive therapy",0.276203812946081
"492","LMIC",2019,"Aspirational_Both",0.276203812946081
"493","LMIC",2019,"Aspirational_Salt reduction",0.276203812946081
"494","LMIC",2019,"Business as usual",0.276203812946081
"495","LMIC",2019,"Progress_Antihypertensive therapy",0.276203812946081
"496","LMIC",2019,"Progress_Both",0.276203812946081
"497","LMIC",2019,"Progress_Salt reduction",0.276203812946081
"498","LMIC",2020,"Aspirational_Antihypertensive therapy",0.274426606757993
"499","LMIC",2020,"Aspirational_Both",0.274426606757993
"500","LMIC",2020,"Aspirational_Salt reduction",0.274426606757993
"501","LMIC",2020,"Business as usual",0.274426606757993
"502","LMIC",2020,"Progress_Antihypertensive therapy",0.274426606757993
"503","LMIC",2020,"Progress_Both",0.274426606757993
"504","LMIC",2020,"Progress_Salt reduction",0.274426606757993
"505","LMIC",2021,"Aspirational_Antihypertensive therapy",0.272232065163334
"506","LMIC",2021,"Aspirational_Both",0.272232065163334
"507","LMIC",2021,"Aspirational_Salt reduction",0.272232065163334
"508","LMIC",2021,"Business as usual",0.272232065163334
"509","LMIC",2021,"Progress_Antihypertensive therapy",0.272232065163334
"510","LMIC",2021,"Progress_Both",0.272232065163334
"511","LMIC",2021,"Progress_Salt reduction",0.272232065163334
"512","LMIC",2022,"Aspirational_Antihypertensive therapy",0.270307721076062
"513","LMIC",2022,"Aspirational_Both",0.270307721076062
"514","LMIC",2022,"Aspirational_Salt reduction",0.270307721076062
"515","LMIC",2022,"Business as usual",0.270307721076062
"516","LMIC",2022,"Progress_Antihypertensive therapy",0.270307721076062
"517","LMIC",2022,"Progress_Both",0.270307721076062
"518","LMIC",2022,"Progress_Salt reduction",0.270307721076062
"519","LMIC",2023,"Aspirational_Antihypertensive therapy",0.26698431446784
"520","LMIC",2023,"Aspirational_Both",0.26698431446784
"521","LMIC",2023,"Aspirational_Salt reduction",0.268419079074001
"522","LMIC",2023,"Business as usual",0.268419079074001
"523","LMIC",2023,"Progress_Antihypertensive therapy",0.267079713369619
"524","LMIC",2023,"Progress_Both",0.267079713369619
"525","LMIC",2023,"Progress_Salt reduction",0.268419079074001
"526","LMIC",2024,"Aspirational_Antihypertensive therapy",0.263672188660498
"527","LMIC",2024,"Aspirational_Both",0.263254969924761
"528","LMIC",2024,"Aspirational_Salt reduction",0.266383694318129
"529","LMIC",2024,"Business as usual",0.266814376356099
"530","LMIC",2024,"Progress_Antihypertensive therapy",0.263931123912286
"531","LMIC",2024,"Progress_Both",0.263798803354984
"532","LMIC",2024,"Progress_Salt reduction",0.2666781056577
"533","LMIC",2025,"Aspirational_Antihypertensive therapy",0.26060683149171
"534","LMIC",2025,"Aspirational_Both",0.259511415989868
"535","LMIC",2025,"Aspirational_Salt reduction",0.264601742093531
"536","LMIC",2025,"Business as usual",0.265756807539809
"537","LMIC",2025,"Progress_Antihypertensive therapy",0.261120770196469
"538","LMIC",2025,"Progress_Both",0.260771375035492
"539","LMIC",2025,"Progress_Salt reduction",0.265390083164838
"540","LMIC",2026,"Aspirational_Antihypertensive therapy",0.256614652485373
"541","LMIC",2026,"Aspirational_Both",0.254672181008592
"542","LMIC",2026,"Aspirational_Salt reduction",0.261965453390904
"543","LMIC",2026,"Business as usual",0.264062628214396
"544","LMIC",2026,"Progress_Antihypertensive therapy",0.257497873659326
"545","LMIC",2026,"Progress_Both",0.256874229712023
"546","LMIC",2026,"Progress_Salt reduction",0.263394561997775
"547","LMIC",2027,"Aspirational_Antihypertensive therapy",0.252772663997787
"548","LMIC",2027,"Aspirational_Both",0.249870020675493
"549","LMIC",2027,"Aspirational_Salt reduction",0.259586263273209
"550","LMIC",2027,"Business as usual",0.262802704857073
"551","LMIC",2027,"Progress_Antihypertensive therapy",0.254161920224614
"552","LMIC",2027,"Progress_Both",0.253222864735905
"553","LMIC",2027,"Progress_Salt reduction",0.261774725985489
"554","LMIC",2028,"Aspirational_Antihypertensive therapy",0.248900565150297
"555","LMIC",2028,"Aspirational_Both",0.244971926709027
"556","LMIC",2028,"Aspirational_Salt reduction",0.257287154052082
"557","LMIC",2028,"Business as usual",0.26176619631658
"558","LMIC",2028,"Progress_Antihypertensive therapy",0.250949195124977
"559","LMIC",2028,"Progress_Both",0.249666701580345
"560","LMIC",2028,"Progress_Salt reduction",0.260329979073536
"561","LMIC",2029,"Aspirational_Antihypertensive therapy",0.24488417163241
"562","LMIC",2029,"Aspirational_Both",0.240203576268585
"563","LMIC",2029,"Aspirational_Salt reduction",0.255310443781991
"564","LMIC",2029,"Business as usual",0.260791552598678
"565","LMIC",2029,"Progress_Antihypertensive therapy",0.247753727195792
"566","LMIC",2029,"Progress_Both",0.246110273399791
"567","LMIC",2029,"Progress_Salt reduction",0.25890734881831
"568","LMIC",2030,"Aspirational_Antihypertensive therapy",0.240877780266129
"569","LMIC",2030,"Aspirational_Both",0.235637478912806
"570","LMIC",2030,"Aspirational_Salt reduction",0.253678200277116
"571","LMIC",2030,"Business as usual",0.259988965675938
"572","LMIC",2030,"Progress_Antihypertensive therapy",0.244729937863099
"573","LMIC",2030,"Progress_Both",0.242714427108784
"574","LMIC",2030,"Progress_Salt reduction",0.257622208059345
"575","LMIC",2031,"Aspirational_Antihypertensive therapy",0.236524643557946
"576","LMIC",2031,"Aspirational_Both",0.230884156831561
"577","LMIC",2031,"Aspirational_Salt reduction",0.251908952251308
"578","LMIC",2031,"Business as usual",0.2589040114918
"579","LMIC",2031,"Progress_Antihypertensive therapy",0.241497139217531
"580","LMIC",2031,"Progress_Both",0.23910894073256
"581","LMIC",2031,"Progress_Salt reduction",0.256031828731522
"582","LMIC",2032,"Aspirational_Antihypertensive therapy",0.232186637118001
"583","LMIC",2032,"Aspirational_Both",0.226267316901588
"584","LMIC",2032,"Aspirational_Salt reduction",0.250284202564102
"585","LMIC",2032,"Business as usual",0.257853953252062
"586","LMIC",2032,"Progress_Antihypertensive therapy",0.238397359496294
"587","LMIC",2032,"Progress_Both",0.235726005540833
"588","LMIC",2032,"Progress_Salt reduction",0.254574459935941
"589","LMIC",2033,"Aspirational_Antihypertensive therapy",0.227939976033751
"590","LMIC",2033,"Aspirational_Both",0.221839028338891
"591","LMIC",2033,"Aspirational_Salt reduction",0.248799233051012
"592","LMIC",2033,"Business as usual",0.256853206927512
"593","LMIC",2033,"Progress_Antihypertensive therapy",0.235475075592144
"594","LMIC",2033,"Progress_Both",0.232585442532116
"595","LMIC",2033,"Progress_Salt reduction",0.253236906273185
"596","LMIC",2034,"Aspirational_Antihypertensive therapy",0.22379861498797
"597","LMIC",2034,"Aspirational_Both",0.217593777469866
"598","LMIC",2034,"Aspirational_Salt reduction",0.247389876221919
"599","LMIC",2034,"Business as usual",0.255851935737954
"600","LMIC",2034,"Progress_Antihypertensive therapy",0.232707442821334
"601","LMIC",2034,"Progress_Both",0.229649034537168
"602","LMIC",2034,"Progress_Salt reduction",0.251954146544744
"603","LMIC",2035,"Aspirational_Antihypertensive therapy",0.219841170563792
"604","LMIC",2035,"Aspirational_Both",0.213593688738584
"605","LMIC",2035,"Aspirational_Salt reduction",0.246077037086413
"606","LMIC",2035,"Business as usual",0.254882517823375
"607","LMIC",2035,"Progress_Antihypertensive therapy",0.230137786093912
"608","LMIC",2035,"Progress_Both",0.226949189755703
"609","LMIC",2035,"Progress_Salt reduction",0.250748419338624
"610","LMIC",2036,"Aspirational_Antihypertensive therapy",0.21607165426279
"611","LMIC",2036,"Aspirational_Both",0.209828224535152
"612","LMIC",2036,"Aspirational_Salt reduction",0.244813585631634
"613","LMIC",2036,"Business as usual",0.253908304305456
"614","LMIC",2036,"Progress_Antihypertensive therapy",0.227736823009983
"615","LMIC",2036,"Progress_Both",0.224447903077542
"616","LMIC",2036,"Progress_Salt reduction",0.249574917537379
"617","LMIC",2037,"Aspirational_Antihypertensive therapy",0.212492925404918
"618","LMIC",2037,"Aspirational_Both",0.206289899976166
"619","LMIC",2037,"Aspirational_Salt reduction",0.243563058992322
"620","LMIC",2037,"Business as usual",0.252898880301484
"621","LMIC",2037,"Progress_Antihypertensive therapy",0.225477571399664
"622","LMIC",2037,"Progress_Both",0.222112403721929
"623","LMIC",2037,"Progress_Salt reduction",0.24839814371222
"624","LMIC",2038,"Aspirational_Antihypertensive therapy",0.209095931281705
"625","LMIC",2038,"Aspirational_Both",0.202960962256289
"626","LMIC",2038,"Aspirational_Salt reduction",0.242286877691965
"627","LMIC",2038,"Business as usual",0.251820887570938
"628","LMIC",2038,"Progress_Antihypertensive therapy",0.223325930985342
"629","LMIC",2038,"Progress_Both",0.219904120308459
"630","LMIC",2038,"Progress_Salt reduction",0.247180719245272
"631","LMIC",2039,"Aspirational_Antihypertensive therapy",0.205907600739201
"632","LMIC",2039,"Aspirational_Both",0.199859938468945
"633","LMIC",2039,"Aspirational_Salt reduction",0.240999729733251
"634","LMIC",2039,"Business as usual",0.250695187300784
"635","LMIC",2039,"Progress_Antihypertensive therapy",0.221291847129234
"636","LMIC",2039,"Progress_Both",0.217828830315595
"637","LMIC",2039,"Progress_Salt reduction",0.245939360558027
"638","LMIC",2040,"Aspirational_Antihypertensive therapy",0.202933868176435
"639","LMIC",2040,"Aspirational_Both",0.19698617349918
"640","LMIC",2040,"Aspirational_Salt reduction",0.239703598401411
"641","LMIC",2040,"Business as usual",0.249528907306679
"642","LMIC",2040,"Progress_Antihypertensive therapy",0.219369651554034
"643","LMIC",2040,"Progress_Both",0.215877631249971
"644","LMIC",2040,"Progress_Salt reduction",0.244677770942166
"645","LMIC",2041,"Aspirational_Antihypertensive therapy",0.200194565509161
"646","LMIC",2041,"Aspirational_Both",0.194353924025017
"647","LMIC",2041,"Aspirational_Salt reduction",0.238432480283335
"648","LMIC",2041,"Business as usual",0.248361148536552
"649","LMIC",2041,"Progress_Antihypertensive therapy",0.217576723621304
"650","LMIC",2041,"Progress_Both",0.214065084390952
"651","LMIC",2041,"Progress_Salt reduction",0.243431805893926
"652","LMIC",2042,"Aspirational_Antihypertensive therapy",0.197662248121143
"653","LMIC",2042,"Aspirational_Both",0.191932780804732
"654","LMIC",2042,"Aspirational_Salt reduction",0.237166791129475
"655","LMIC",2042,"Business as usual",0.247174487223448
"656","LMIC",2042,"Progress_Antihypertensive therapy",0.215883276146813
"657","LMIC",2042,"Progress_Both",0.212359981429658
"658","LMIC",2042,"Progress_Salt reduction",0.242182402995879
"659","LMIC",2043,"Aspirational_Antihypertensive therapy",0.195318600734833
"660","LMIC",2043,"Aspirational_Both",0.189701185963092
"661","LMIC",2043,"Aspirational_Salt reduction",0.235902384992919
"662","LMIC",2043,"Business as usual",0.245968162847863
"663","LMIC",2043,"Progress_Antihypertensive therapy",0.214272946259684
"664","LMIC",2043,"Progress_Both",0.210744443419917
"665","LMIC",2043,"Progress_Salt reduction",0.240926787069107
"666","LMIC",2044,"Aspirational_Antihypertensive therapy",0.193189036743585
"667","LMIC",2044,"Aspirational_Both",0.187681376221067
"668","LMIC",2044,"Aspirational_Salt reduction",0.234690108854652
"669","LMIC",2044,"Business as usual",0.2447972977203
"670","LMIC",2044,"Progress_Antihypertensive therapy",0.212780046776739
"671","LMIC",2044,"Progress_Both",0.20925109740232
"672","LMIC",2044,"Progress_Salt reduction",0.239717699681788
"673","LMIC",2045,"Aspirational_Antihypertensive therapy",0.191288464639496
"674","LMIC",2045,"Aspirational_Both",0.185885913509862
"675","LMIC",2045,"Aspirational_Salt reduction",0.233568471792816
"676","LMIC",2045,"Business as usual",0.243704163059369
"677","LMIC",2045,"Progress_Antihypertensive therapy",0.211429516606111
"678","LMIC",2045,"Progress_Both",0.207903496839492
"679","LMIC",2045,"Progress_Salt reduction",0.238595317746694
"680","LMIC",2046,"Aspirational_Antihypertensive therapy",0.189603991543023
"681","LMIC",2046,"Aspirational_Both",0.184299864164596
"682","LMIC",2046,"Aspirational_Salt reduction",0.232546068294903
"683","LMIC",2046,"Business as usual",0.242701269187462
"684","LMIC",2046,"Progress_Antihypertensive therapy",0.210219139157611
"685","LMIC",2046,"Progress_Both",0.206697959583259
"686","LMIC",2046,"Progress_Salt reduction",0.237569874635883
"687","LMIC",2047,"Aspirational_Antihypertensive therapy",0.188112054268116
"688","LMIC",2047,"Aspirational_Both",0.182899413981495
"689","LMIC",2047,"Aspirational_Salt reduction",0.231617005763551
"690","LMIC",2047,"Business as usual",0.241783751020901
"691","LMIC",2047,"Progress_Antihypertensive therapy",0.209134453716813
"692","LMIC",2047,"Progress_Both",0.205619604183323
"693","LMIC",2047,"Progress_Salt reduction",0.236635673203991
"694","LMIC",2048,"Aspirational_Antihypertensive therapy",0.186763631694426
"695","LMIC",2048,"Aspirational_Both",0.181636297467184
"696","LMIC",2048,"Aspirational_Salt reduction",0.230741130999411
"697","LMIC",2048,"Business as usual",0.240911265737133
"698","LMIC",2048,"Progress_Antihypertensive therapy",0.20813210121843
"699","LMIC",2048,"Progress_Both",0.204625115543525
"700","LMIC",2048,"Progress_Salt reduction",0.235752125682345
"701","LMIC",2049,"Aspirational_Antihypertensive therapy",0.185529091974328
"702","LMIC",2049,"Aspirational_Both",0.180481350887882
"703","LMIC",2049,"Aspirational_Salt reduction",0.229897556214161
"704","LMIC",2049,"Business as usual",0.240063359497366
"705","LMIC",2049,"Progress_Antihypertensive therapy",0.207188382378531
"706","LMIC",2049,"Progress_Both",0.203690669194933
"707","LMIC",2049,"Progress_Salt reduction",0.234898292932161
"708","LMIC",2050,"Aspirational_Antihypertensive therapy",0.184360542383186
"709","LMIC",2050,"Aspirational_Both",0.179387519121102
"710","LMIC",2050,"Aspirational_Salt reduction",0.229038983273176
"711","LMIC",2050,"Business as usual",0.239192616681135
"712","LMIC",2050,"Progress_Antihypertensive therapy",0.206257579812084
"713","LMIC",2050,"Progress_Both",0.202770675664126
"714","LMIC",2050,"Progress_Salt reduction",0.234026594127269
"715","UMIC",2017,"Aspirational_Antihypertensive therapy",0.218018493199408
"716","UMIC",2017,"Aspirational_Both",0.218018493199408
"717","UMIC",2017,"Aspirational_Salt reduction",0.218018493199408
"718","UMIC",2017,"Business as usual",0.218018493199408
"719","UMIC",2017,"Progress_Antihypertensive therapy",0.218018493199408
"720","UMIC",2017,"Progress_Both",0.218018493199408
"721","UMIC",2017,"Progress_Salt reduction",0.218018493199408
"722","UMIC",2018,"Aspirational_Antihypertensive therapy",0.205226178688856
"723","UMIC",2018,"Aspirational_Both",0.205226178688856
"724","UMIC",2018,"Aspirational_Salt reduction",0.205226178688856
"725","UMIC",2018,"Business as usual",0.205226178688856
"726","UMIC",2018,"Progress_Antihypertensive therapy",0.205226178688856
"727","UMIC",2018,"Progress_Both",0.205226178688856
"728","UMIC",2018,"Progress_Salt reduction",0.205226178688856
"729","UMIC",2019,"Aspirational_Antihypertensive therapy",0.204175657297672
"730","UMIC",2019,"Aspirational_Both",0.204175657297672
"731","UMIC",2019,"Aspirational_Salt reduction",0.204175657297672
"732","UMIC",2019,"Business as usual",0.204175657297672
"733","UMIC",2019,"Progress_Antihypertensive therapy",0.204175657297672
"734","UMIC",2019,"Progress_Both",0.204175657297672
"735","UMIC",2019,"Progress_Salt reduction",0.204175657297672
"736","UMIC",2020,"Aspirational_Antihypertensive therapy",0.200146398683141
"737","UMIC",2020,"Aspirational_Both",0.200146398683141
"738","UMIC",2020,"Aspirational_Salt reduction",0.200146398683141
"739","UMIC",2020,"Business as usual",0.200146398683141
"740","UMIC",2020,"Progress_Antihypertensive therapy",0.200146398683141
"741","UMIC",2020,"Progress_Both",0.200146398683141
"742","UMIC",2020,"Progress_Salt reduction",0.200146398683141
"743","UMIC",2021,"Aspirational_Antihypertensive therapy",0.196630728768424
"744","UMIC",2021,"Aspirational_Both",0.196630728768424
"745","UMIC",2021,"Aspirational_Salt reduction",0.196630728768424
"746","UMIC",2021,"Business as usual",0.196630728768424
"747","UMIC",2021,"Progress_Antihypertensive therapy",0.196630728768424
"748","UMIC",2021,"Progress_Both",0.196630728768424
"749","UMIC",2021,"Progress_Salt reduction",0.196630728768424
"750","UMIC",2022,"Aspirational_Antihypertensive therapy",0.193619560828224
"751","UMIC",2022,"Aspirational_Both",0.193619560828224
"752","UMIC",2022,"Aspirational_Salt reduction",0.193619560828224
"753","UMIC",2022,"Business as usual",0.193619560828224
"754","UMIC",2022,"Progress_Antihypertensive therapy",0.193619560828224
"755","UMIC",2022,"Progress_Both",0.193619560828224
"756","UMIC",2022,"Progress_Salt reduction",0.193619560828224
"757","UMIC",2023,"Aspirational_Antihypertensive therapy",0.189673650566775
"758","UMIC",2023,"Aspirational_Both",0.189673650566775
"759","UMIC",2023,"Aspirational_Salt reduction",0.191282134743003
"760","UMIC",2023,"Business as usual",0.191282134743003
"761","UMIC",2023,"Progress_Antihypertensive therapy",0.189879012576656
"762","UMIC",2023,"Progress_Both",0.189879012576656
"763","UMIC",2023,"Progress_Salt reduction",0.191282134743003
"764","UMIC",2024,"Aspirational_Antihypertensive therapy",0.185577814164598
"765","UMIC",2024,"Aspirational_Both",0.185167396914719
"766","UMIC",2024,"Aspirational_Salt reduction",0.188587990748099
"767","UMIC",2024,"Business as usual",0.189019642312633
"768","UMIC",2024,"Progress_Antihypertensive therapy",0.186079303790273
"769","UMIC",2024,"Progress_Both",0.185949596008851
"770","UMIC",2024,"Progress_Salt reduction",0.188883942926708
"771","UMIC",2025,"Aspirational_Antihypertensive therapy",0.182116911239264
"772","UMIC",2025,"Aspirational_Both",0.181100512772538
"773","UMIC",2025,"Aspirational_Salt reduction",0.186541003592404
"774","UMIC",2025,"Business as usual",0.187644996059482
"775","UMIC",2025,"Progress_Antihypertensive therapy",0.183028196173533
"776","UMIC",2025,"Progress_Both",0.182704055231636
"777","UMIC",2025,"Progress_Salt reduction",0.187296551450264
"778","UMIC",2026,"Aspirational_Antihypertensive therapy",0.177734092263727
"779","UMIC",2026,"Aspirational_Both",0.176013576370471
"780","UMIC",2026,"Aspirational_Salt reduction",0.183614602380278
"781","UMIC",2026,"Business as usual",0.185549762941066
"782","UMIC",2026,"Progress_Antihypertensive therapy",0.179176470563839
"783","UMIC",2026,"Progress_Both",0.178621825922175
"784","UMIC",2026,"Progress_Salt reduction",0.184936588957954
"785","UMIC",2027,"Aspirational_Antihypertensive therapy",0.173134001080947
"786","UMIC",2027,"Aspirational_Both",0.170659991574609
"787","UMIC",2027,"Aspirational_Salt reduction",0.180517183049294
"788","UMIC",2027,"Business as usual",0.183406970051778
"789","UMIC",2027,"Progress_Antihypertensive therapy",0.175235671660999
"790","UMIC",2027,"Progress_Both",0.174427808586857
"791","UMIC",2027,"Progress_Salt reduction",0.182487725471668
"792","UMIC",2028,"Aspirational_Antihypertensive therapy",0.168805971962794
"793","UMIC",2028,"Aspirational_Both",0.16556198748533
"794","UMIC",2028,"Aspirational_Salt reduction",0.177733873403833
"795","UMIC",2028,"Business as usual",0.181679221836669
"796","UMIC",2028,"Progress_Antihypertensive therapy",0.171696637814066
"797","UMIC",2028,"Progress_Both",0.17062124782538
"798","UMIC",2028,"Progress_Salt reduction",0.180419291794418
"799","UMIC",2029,"Aspirational_Antihypertensive therapy",0.163796745936073
"800","UMIC",2029,"Aspirational_Both",0.160070181109808
"801","UMIC",2029,"Aspirational_Salt reduction",0.174593707393029
"802","UMIC",2029,"Business as usual",0.179296098799937
"803","UMIC",2029,"Progress_Antihypertensive therapy",0.167591220456099
"804","UMIC",2029,"Progress_Both",0.166249651129328
"805","UMIC",2029,"Progress_Salt reduction",0.177677805097856
"806","UMIC",2030,"Aspirational_Antihypertensive therapy",0.159570776144438
"807","UMIC",2030,"Aspirational_Both",0.155507542059263
"808","UMIC",2030,"Aspirational_Salt reduction",0.172435325401564
"809","UMIC",2030,"Business as usual",0.177758499328675
"810","UMIC",2030,"Progress_Antihypertensive therapy",0.164376883275484
"811","UMIC",2030,"Progress_Both",0.162760749698918
"812","UMIC",2030,"Progress_Salt reduction",0.175752848559682
"813","UMIC",2031,"Aspirational_Antihypertensive therapy",0.155104248316745
"814","UMIC",2031,"Aspirational_Both",0.150833901819461
"815","UMIC",2031,"Aspirational_Salt reduction",0.170085138105265
"816","UMIC",2031,"Business as usual",0.175900387012889
"817","UMIC",2031,"Progress_Antihypertensive therapy",0.160992086684721
"818","UMIC",2031,"Progress_Both",0.159108309601781
"819","UMIC",2031,"Progress_Salt reduction",0.173498099604839
"820","UMIC",2032,"Aspirational_Antihypertensive therapy",0.151010036591539
"821","UMIC",2032,"Aspirational_Both",0.146610231887258
"822","UMIC",2032,"Aspirational_Salt reduction",0.168102523635366
"823","UMIC",2032,"Business as usual",0.174333759583202
"824","UMIC",2032,"Progress_Antihypertensive therapy",0.15802482135276
"825","UMIC",2032,"Progress_Both",0.155945347170071
"826","UMIC",2032,"Progress_Salt reduction",0.171623574045588
"827","UMIC",2033,"Aspirational_Antihypertensive therapy",0.1471301759131
"828","UMIC",2033,"Aspirational_Both",0.142664533905048
"829","UMIC",2033,"Aspirational_Salt reduction",0.166252914263561
"830","UMIC",2033,"Business as usual",0.172830323862355
"831","UMIC",2033,"Progress_Antihypertensive therapy",0.155279168903972
"832","UMIC",2033,"Progress_Both",0.153053635405418
"833","UMIC",2033,"Progress_Salt reduction",0.169873362138835
"834","UMIC",2034,"Aspirational_Antihypertensive therapy",0.143311696409648
"835","UMIC",2034,"Aspirational_Both",0.138833786878255
"836","UMIC",2034,"Aspirational_Salt reduction",0.164308289648787
"837","UMIC",2034,"Business as usual",0.171163569884817
"838","UMIC",2034,"Progress_Antihypertensive therapy",0.152557326557639
"839","UMIC",2034,"Progress_Both",0.15022429452329
"840","UMIC",2034,"Progress_Salt reduction",0.168009477653003
"841","UMIC",2035,"Aspirational_Antihypertensive therapy",0.139528576254699
"842","UMIC",2035,"Aspirational_Both",0.135079540470366
"843","UMIC",2035,"Aspirational_Salt reduction",0.162191686838512
"844","UMIC",2035,"Business as usual",0.16926326256646
"845","UMIC",2035,"Progress_Antihypertensive therapy",0.149794003550511
"846","UMIC",2035,"Progress_Both",0.147383546134581
"847","UMIC",2035,"Progress_Salt reduction",0.165953115733832
"848","UMIC",2036,"Aspirational_Antihypertensive therapy",0.135863484089534
"849","UMIC",2036,"Aspirational_Both",0.131466220518618
"850","UMIC",2036,"Aspirational_Salt reduction",0.159981750328234
"851","UMIC",2036,"Business as usual",0.167227440331828
"852","UMIC",2036,"Progress_Antihypertensive therapy",0.147052599224026
"853","UMIC",2036,"Progress_Both",0.144584447226622
"854","UMIC",2036,"Progress_Salt reduction",0.163790019797068
"855","UMIC",2037,"Aspirational_Antihypertensive therapy",0.132555934198352
"856","UMIC",2037,"Aspirational_Both",0.128215451294268
"857","UMIC",2037,"Aspirational_Salt reduction",0.157956211945976
"858","UMIC",2037,"Business as usual",0.165357645647606
"859","UMIC",2037,"Progress_Antihypertensive therapy",0.144577142273019
"860","UMIC",2037,"Progress_Both",0.142060721961818
"861","UMIC",2037,"Progress_Salt reduction",0.161808239468232
"862","UMIC",2038,"Aspirational_Antihypertensive therapy",0.129789100588895
"863","UMIC",2038,"Aspirational_Both",0.125498442242227
"864","UMIC",2038,"Aspirational_Salt reduction",0.156349318970602
"865","UMIC",2038,"Business as usual",0.16390627930044
"866","UMIC",2038,"Progress_Antihypertensive therapy",0.142565469776099
"867","UMIC",2038,"Progress_Both",0.140002837756767
"868","UMIC",2038,"Progress_Salt reduction",0.16024993779216
"869","UMIC",2039,"Aspirational_Antihypertensive therapy",0.127562687301678
"870","UMIC",2039,"Aspirational_Both",0.123315303729305
"871","UMIC",2039,"Aspirational_Salt reduction",0.155185799213828
"872","UMIC",2039,"Business as usual",0.162897122275338
"873","UMIC",2039,"Progress_Antihypertensive therapy",0.141027898310518
"874","UMIC",2039,"Progress_Both",0.138420509198477
"875","UMIC",2039,"Progress_Salt reduction",0.159138324796859
"876","UMIC",2040,"Aspirational_Antihypertensive therapy",0.125775852955731
"877","UMIC",2040,"Aspirational_Both",0.121569608169641
"878","UMIC",2040,"Aspirational_Salt reduction",0.154365397605975
"879","UMIC",2040,"Business as usual",0.162221363332983
"880","UMIC",2040,"Progress_Antihypertensive therapy",0.139865701833531
"881","UMIC",2040,"Progress_Both",0.137217108806652
"882","UMIC",2040,"Progress_Salt reduction",0.158368064852098
"883","UMIC",2041,"Aspirational_Antihypertensive therapy",0.124228643588788
"884","UMIC",2041,"Aspirational_Both",0.120066636064568
"885","UMIC",2041,"Aspirational_Salt reduction",0.153670425130039
"886","UMIC",2041,"Business as usual",0.161650577133749
"887","UMIC",2041,"Progress_Antihypertensive therapy",0.138871489563667
"888","UMIC",2041,"Progress_Both",0.136188335486636
"889","UMIC",2041,"Progress_Salt reduction",0.157715552351788
"890","UMIC",2042,"Aspirational_Antihypertensive therapy",0.122807251035726
"891","UMIC",2042,"Aspirational_Both",0.118695261382945
"892","UMIC",2042,"Aspirational_Salt reduction",0.1529784189076
"893","UMIC",2042,"Business as usual",0.161055855030669
"894","UMIC",2042,"Progress_Antihypertensive therapy",0.137928468797711
"895","UMIC",2042,"Progress_Both",0.135219186559093
"896","UMIC",2042,"Progress_Salt reduction",0.157054779573913
"897","UMIC",2043,"Aspirational_Antihypertensive therapy",0.121320807635813
"898","UMIC",2043,"Aspirational_Both",0.11726933964541
"899","UMIC",2043,"Aspirational_Salt reduction",0.152065203390172
"900","UMIC",2043,"Business as usual",0.16020213055376
"901","UMIC",2043,"Progress_Antihypertensive therapy",0.136830810789711
"902","UMIC",2043,"Progress_Both",0.134107258643281
"903","UMIC",2043,"Progress_Salt reduction",0.156155917099054
"904","UMIC",2044,"Aspirational_Antihypertensive therapy",0.119790688149505
