"","Sex","Location","ex","Time2","intervention"
"1395","Both","Egypt",74.3860341313498,2050,"Aspirational_Both"
"1396","Both","Egypt",73.0869153066779,2050,"Aspirational_Salt reduction"
"1397","Both","Egypt",72.8745581336654,2050,"Business as usual"
"1398","Both","Egypt",73.7052588751067,2050,"Progress_Antihypertensive therapy"
"1399","Both","Egypt",73.7804514597844,2050,"Progress_Both"
"1400","Both","Egypt",72.9809461984219,2050,"Progress_Salt reduction"
"1401","Both","El Salvador",74.851922788331,2020,"Aspirational_Antihypertensive therapy"
"1402","Both","El Salvador",74.851922788331,2020,"Aspirational_Both"
"1403","Both","El Salvador",74.851922788331,2020,"Aspirational_Salt reduction"
"1404","Both","El Salvador",74.851922788331,2020,"Business as usual"
"1405","Both","El Salvador",74.851922788331,2020,"Progress_Antihypertensive therapy"
"1406","Both","El Salvador",74.851922788331,2020,"Progress_Both"
"1407","Both","El Salvador",74.851922788331,2020,"Progress_Salt reduction"
"1408","Both","El Salvador",76.5924541734678,2030,"Aspirational_Antihypertensive therapy"
"1409","Both","El Salvador",76.6267465990624,2030,"Aspirational_Both"
"1410","Both","El Salvador",76.4193903874589,2030,"Aspirational_Salt reduction"
"1411","Both","El Salvador",76.3729834030822,2030,"Business as usual"
"1412","Both","El Salvador",76.4675173339824,2030,"Progress_Antihypertensive therapy"
"1413","Both","El Salvador",76.4824443110713,2030,"Progress_Both"
"1414","Both","El Salvador",76.3900446880496,2030,"Progress_Salt reduction"
"1415","Both","El Salvador",77.7564418273425,2040,"Aspirational_Antihypertensive therapy"
"1416","Both","El Salvador",77.807721412903,2040,"Aspirational_Both"
"1417","Both","El Salvador",77.4779288216321,2040,"Aspirational_Salt reduction"
"1418","Both","El Salvador",77.3936530514276,2040,"Business as usual"
"1419","Both","El Salvador",77.5302353054648,2040,"Progress_Antihypertensive therapy"
"1420","Both","El Salvador",77.5647391370297,2040,"Progress_Both"
"1421","Both","El Salvador",77.434658786115,2040,"Progress_Salt reduction"
"1422","Both","El Salvador",78.6913088222755,2050,"Aspirational_Antihypertensive therapy"
"1423","Both","El Salvador",78.7474516127604,2050,"Aspirational_Both"
"1424","Both","El Salvador",78.3776723312567,2050,"Aspirational_Salt reduction"
"1425","Both","El Salvador",78.2798034574276,2050,"Business as usual"
"1426","Both","El Salvador",78.4302928118111,2050,"Progress_Antihypertensive therapy"
"1427","Both","El Salvador",78.4714868492799,2050,"Progress_Both"
"1428","Both","El Salvador",78.3289650203647,2050,"Progress_Salt reduction"
"1429","Both","Equatorial Guinea",61.5131472464878,2020,"Aspirational_Antihypertensive therapy"
"1430","Both","Equatorial Guinea",61.5131472464878,2020,"Aspirational_Both"
"1431","Both","Equatorial Guinea",61.5131472464878,2020,"Aspirational_Salt reduction"
"1432","Both","Equatorial Guinea",61.5131472464878,2020,"Business as usual"
"1433","Both","Equatorial Guinea",61.5131472464878,2020,"Progress_Antihypertensive therapy"
"1434","Both","Equatorial Guinea",61.5131472464878,2020,"Progress_Both"
"1435","Both","Equatorial Guinea",61.5131472464878,2020,"Progress_Salt reduction"
"1436","Both","Equatorial Guinea",64.1959761757186,2030,"Aspirational_Antihypertensive therapy"
"1437","Both","Equatorial Guinea",64.2480428677516,2030,"Aspirational_Both"
"1438","Both","Equatorial Guinea",64.0443014636901,2030,"Aspirational_Salt reduction"
"1439","Both","Equatorial Guinea",63.9824819331351,2030,"Business as usual"
"1440","Both","Equatorial Guinea",64.162802324341,2030,"Progress_Antihypertensive therapy"
"1441","Both","Equatorial Guinea",64.1824651270545,2030,"Progress_Both"
"1442","Both","Equatorial Guinea",64.0054259253329,2030,"Progress_Salt reduction"
"1443","Both","Equatorial Guinea",66.3868417193004,2040,"Aspirational_Antihypertensive therapy"
"1444","Both","Equatorial Guinea",66.4457576243532,2040,"Aspirational_Both"
"1445","Both","Equatorial Guinea",65.8274903843279,2040,"Aspirational_Salt reduction"
"1446","Both","Equatorial Guinea",65.7256898464915,2040,"Business as usual"
"1447","Both","Equatorial Guinea",66.1643662193072,2040,"Progress_Antihypertensive therapy"
"1448","Both","Equatorial Guinea",66.1992224584427,2040,"Progress_Both"
"1449","Both","Equatorial Guinea",65.7753392963842,2040,"Progress_Salt reduction"
"1450","Both","Equatorial Guinea",67.914511354784,2050,"Aspirational_Antihypertensive therapy"
"1451","Both","Equatorial Guinea",67.9661819070528,2050,"Aspirational_Both"
"1452","Both","Equatorial Guinea",67.1518352333879,2050,"Aspirational_Salt reduction"
"1453","Both","Equatorial Guinea",67.0364342991545,2050,"Business as usual"
"1454","Both","Equatorial Guinea",67.5705138411421,2050,"Progress_Antihypertensive therapy"
"1455","Both","Equatorial Guinea",67.6083699056304,2050,"Progress_Both"
"1456","Both","Equatorial Guinea",67.0941896920988,2050,"Progress_Salt reduction"
"1457","Both","Eritrea",64.334936759835,2020,"Aspirational_Antihypertensive therapy"
"1458","Both","Eritrea",64.334936759835,2020,"Aspirational_Both"
"1459","Both","Eritrea",64.334936759835,2020,"Aspirational_Salt reduction"
"1460","Both","Eritrea",64.334936759835,2020,"Business as usual"
"1461","Both","Eritrea",64.334936759835,2020,"Progress_Antihypertensive therapy"
"1462","Both","Eritrea",64.334936759835,2020,"Progress_Both"
"1463","Both","Eritrea",64.334936759835,2020,"Progress_Salt reduction"
"1464","Both","Eritrea",67.3846562192979,2030,"Aspirational_Antihypertensive therapy"
"1465","Both","Eritrea",67.4445965940218,2030,"Aspirational_Both"
"1466","Both","Eritrea",67.2065105709016,2030,"Aspirational_Salt reduction"
"1467","Both","Eritrea",67.137115042874,2030,"Business as usual"
"1468","Both","Eritrea",67.3316679219109,2030,"Progress_Antihypertensive therapy"
"1469","Both","Eritrea",67.3583902468758,2030,"Progress_Both"
"1470","Both","Eritrea",67.167435936898,2030,"Progress_Salt reduction"
"1471","Both","Eritrea",70.0290948506229,2040,"Aspirational_Antihypertensive therapy"
"1472","Both","Eritrea",70.0990629197431,2040,"Aspirational_Both"
"1473","Both","Eritrea",69.4176632282988,2040,"Aspirational_Salt reduction"
"1474","Both","Eritrea",69.3088524508882,2040,"Business as usual"
"1475","Both","Eritrea",69.7318680222589,2040,"Progress_Antihypertensive therapy"
"1476","Both","Eritrea",69.7793772685117,2040,"Progress_Both"
"1477","Both","Eritrea",69.3706416129063,2040,"Progress_Salt reduction"
"1478","Both","Eritrea",72.0056547394445,2050,"Aspirational_Antihypertensive therapy"
"1479","Both","Eritrea",72.0756616489426,2050,"Aspirational_Both"
"1480","Both","Eritrea",71.2036557816065,2050,"Aspirational_Salt reduction"
"1481","Both","Eritrea",71.0757916047475,2050,"Business as usual"
"1482","Both","Eritrea",71.580607803075,2050,"Progress_Antihypertensive therapy"
"1483","Both","Eritrea",71.6355348592662,2050,"Progress_Both"
"1484","Both","Eritrea",71.1498512301824,2050,"Progress_Salt reduction"
"1485","Both","Estonia",78.1421918669785,2020,"Aspirational_Antihypertensive therapy"
"1486","Both","Estonia",78.1421918669785,2020,"Aspirational_Both"
"1487","Both","Estonia",78.1421918669785,2020,"Aspirational_Salt reduction"
"1488","Both","Estonia",78.1421918669785,2020,"Business as usual"
"1489","Both","Estonia",78.1421918669785,2020,"Progress_Antihypertensive therapy"
"1490","Both","Estonia",78.1421918669785,2020,"Progress_Both"
"1491","Both","Estonia",78.1421918669785,2020,"Progress_Salt reduction"
"1492","Both","Estonia",80.8758403567968,2030,"Aspirational_Antihypertensive therapy"
"1493","Both","Estonia",80.9842438184759,2030,"Aspirational_Both"
"1494","Both","Estonia",80.6330178901477,2030,"Aspirational_Salt reduction"
"1495","Both","Estonia",80.4980731958406,2030,"Business as usual"
"1496","Both","Estonia",80.7975970907874,2030,"Progress_Antihypertensive therapy"
"1497","Both","Estonia",80.8414868184024,2030,"Progress_Both"
"1498","Both","Estonia",80.5506443151157,2030,"Progress_Salt reduction"
"1499","Both","Estonia",83.3707198554419,2040,"Aspirational_Antihypertensive therapy"
"1500","Both","Estonia",83.4640665564177,2040,"Aspirational_Both"
"1501","Both","Estonia",82.6106293863641,2040,"Aspirational_Salt reduction"
"1502","Both","Estonia",82.4302252763465,2040,"Business as usual"
"1503","Both","Estonia",83.0304535541561,2040,"Progress_Antihypertensive therapy"
"1504","Both","Estonia",83.0923858694156,2040,"Progress_Both"
"1505","Both","Estonia",82.5201338398237,2040,"Progress_Salt reduction"
"1506","Both","Estonia",85.1924045208062,2050,"Aspirational_Antihypertensive therapy"
"1507","Both","Estonia",85.2734630342645,2050,"Aspirational_Both"
"1508","Both","Estonia",84.2737357541154,2050,"Aspirational_Salt reduction"
"1509","Both","Estonia",84.0802456410674,2050,"Business as usual"
"1510","Both","Estonia",84.7458171306103,2050,"Progress_Antihypertensive therapy"
"1511","Both","Estonia",84.8097431157093,2050,"Progress_Both"
"1512","Both","Estonia",84.1777566017452,2050,"Progress_Salt reduction"
"1513","Both","Ethiopia",68.4057372416145,2020,"Aspirational_Antihypertensive therapy"
"1514","Both","Ethiopia",68.4057372416145,2020,"Aspirational_Both"
"1515","Both","Ethiopia",68.4057372416145,2020,"Aspirational_Salt reduction"
"1516","Both","Ethiopia",68.4057372416145,2020,"Business as usual"
"1517","Both","Ethiopia",68.4057372416145,2020,"Progress_Antihypertensive therapy"
"1518","Both","Ethiopia",68.4057372416145,2020,"Progress_Both"
"1519","Both","Ethiopia",68.4057372416145,2020,"Progress_Salt reduction"
"1520","Both","Ethiopia",72.9095258197024,2030,"Aspirational_Antihypertensive therapy"
"1521","Both","Ethiopia",72.956842343586,2030,"Aspirational_Both"
"1522","Both","Ethiopia",72.8151374694112,2030,"Aspirational_Salt reduction"
"1523","Both","Ethiopia",72.7630746066339,2030,"Business as usual"
"1524","Both","Ethiopia",72.9018932934637,2030,"Progress_Antihypertensive therapy"
"1525","Both","Ethiopia",72.9230720665476,2030,"Progress_Both"
"1526","Both","Ethiopia",72.7864431685341,2030,"Progress_Salt reduction"
"1527","Both","Ethiopia",76.740170691564,2040,"Aspirational_Antihypertensive therapy"
"1528","Both","Ethiopia",76.8001177907391,2040,"Aspirational_Both"
"1529","Both","Ethiopia",76.1286383751273,2040,"Aspirational_Salt reduction"
"1530","Both","Ethiopia",76.0385387044458,2040,"Business as usual"
"1531","Both","Ethiopia",76.5431199369024,2040,"Progress_Antihypertensive therapy"
"1532","Both","Ethiopia",76.5818092687975,2040,"Progress_Both"
"1533","Both","Ethiopia",76.0908635985613,2040,"Progress_Salt reduction"
"1534","Both","Ethiopia",79.7002785168296,2050,"Aspirational_Antihypertensive therapy"
"1535","Both","Ethiopia",79.7533418321847,2050,"Aspirational_Both"
"1536","Both","Ethiopia",78.6821815256374,2050,"Aspirational_Salt reduction"
"1537","Both","Ethiopia",78.573700393886,2050,"Business as usual"
"1538","Both","Ethiopia",79.2747425495256,2050,"Progress_Antihypertensive therapy"
"1539","Both","Ethiopia",79.3177737544628,2050,"Progress_Both"
"1540","Both","Ethiopia",78.6382463995488,2050,"Progress_Salt reduction"
"1541","Both","Federated States of Micronesia",63.8356673401153,2020,"Aspirational_Antihypertensive therapy"
"1542","Both","Federated States of Micronesia",63.8356673401153,2020,"Aspirational_Both"
"1543","Both","Federated States of Micronesia",63.8356673401153,2020,"Aspirational_Salt reduction"
"1544","Both","Federated States of Micronesia",63.8356673401153,2020,"Business as usual"
"1545","Both","Federated States of Micronesia",63.8356673401153,2020,"Progress_Antihypertensive therapy"
"1546","Both","Federated States of Micronesia",63.8356673401153,2020,"Progress_Both"
"1547","Both","Federated States of Micronesia",63.8356673401153,2020,"Progress_Salt reduction"
"1548","Both","Federated States of Micronesia",64.8940909650826,2030,"Aspirational_Antihypertensive therapy"
"1549","Both","Federated States of Micronesia",64.9726698656502,2030,"Aspirational_Both"
"1550","Both","Federated States of Micronesia",64.6291297392107,2030,"Aspirational_Salt reduction"
"1551","Both","Federated States of Micronesia",64.5347775287117,2030,"Business as usual"
"1552","Both","Federated States of Micronesia",64.8245272852898,2030,"Progress_Antihypertensive therapy"
"1553","Both","Federated States of Micronesia",64.8546214689553,2030,"Progress_Both"
"1554","Both","Federated States of Micronesia",64.5700704116958,2030,"Progress_Salt reduction"
"1555","Both","Federated States of Micronesia",65.7439935196943,2040,"Aspirational_Antihypertensive therapy"
"1556","Both","Federated States of Micronesia",65.823457430182,2040,"Aspirational_Both"
"1557","Both","Federated States of Micronesia",65.0268000777718,2040,"Aspirational_Salt reduction"
"1558","Both","Federated States of Micronesia",64.8913255341697,2040,"Business as usual"
"1559","Both","Federated States of Micronesia",65.4301450197392,2040,"Progress_Antihypertensive therapy"
"1560","Both","Federated States of Micronesia",65.4781855037269,2040,"Progress_Both"
"1561","Both","Federated States of Micronesia",64.9582468876683,2040,"Progress_Salt reduction"
"1562","Both","Federated States of Micronesia",66.0702498443982,2050,"Aspirational_Antihypertensive therapy"
"1563","Both","Federated States of Micronesia",66.1378061389962,2050,"Aspirational_Both"
"1564","Both","Federated States of Micronesia",65.2353615105922,2050,"Aspirational_Salt reduction"
"1565","Both","Federated States of Micronesia",65.0953477328851,2050,"Business as usual"
"1566","Both","Federated States of Micronesia",65.6704341105831,2050,"Progress_Antihypertensive therapy"
"1567","Both","Federated States of Micronesia",65.7186453037897,2050,"Progress_Both"
"1568","Both","Federated States of Micronesia",65.1658563186225,2050,"Progress_Salt reduction"
"1569","Both","Fiji",68.5718224913794,2020,"Aspirational_Antihypertensive therapy"
"1570","Both","Fiji",68.5718224913794,2020,"Aspirational_Both"
"1571","Both","Fiji",68.5718224913794,2020,"Aspirational_Salt reduction"
"1572","Both","Fiji",68.5718224913794,2020,"Business as usual"
"1573","Both","Fiji",68.5718224913794,2020,"Progress_Antihypertensive therapy"
"1574","Both","Fiji",68.5718224913794,2020,"Progress_Both"
"1575","Both","Fiji",68.5718224913794,2020,"Progress_Salt reduction"
"1576","Both","Fiji",70.1008681854598,2030,"Aspirational_Antihypertensive therapy"
"1577","Both","Fiji",70.1641283060785,2030,"Aspirational_Both"
"1578","Both","Fiji",69.8849252028223,2030,"Aspirational_Salt reduction"
"1579","Both","Fiji",69.8098286449185,2030,"Business as usual"
"1580","Both","Fiji",70.0507072147985,2030,"Progress_Antihypertensive therapy"
"1581","Both","Fiji",70.0744641455025,2030,"Progress_Both"
"1582","Both","Fiji",69.837505729648,2030,"Progress_Salt reduction"
"1583","Both","Fiji",71.4592853257951,2040,"Aspirational_Antihypertensive therapy"
"1584","Both","Fiji",71.5299234134155,2040,"Aspirational_Both"
"1585","Both","Fiji",70.7983816379531,2040,"Aspirational_Salt reduction"
"1586","Both","Fiji",70.6783941052182,2040,"Business as usual"
"1587","Both","Fiji",71.1881737360712,2040,"Progress_Antihypertensive therapy"
"1588","Both","Fiji",71.2298991073666,2040,"Progress_Both"
"1589","Both","Fiji",70.7371175583985,2040,"Progress_Salt reduction"
"1590","Both","Fiji",72.3089952349716,2050,"Aspirational_Antihypertensive therapy"
"1591","Both","Fiji",72.3683173490178,2050,"Aspirational_Both"
"1592","Both","Fiji",71.4785454026443,2050,"Aspirational_Salt reduction"
"1593","Both","Fiji",71.3501615259053,2050,"Business as usual"
"1594","Both","Fiji",71.9300604681788,2050,"Progress_Antihypertensive therapy"
"1595","Both","Fiji",71.9728984074007,2050,"Progress_Both"
"1596","Both","Fiji",71.4146229027089,2050,"Progress_Salt reduction"
"1597","Both","Finland",81.7869135019886,2020,"Aspirational_Antihypertensive therapy"
"1598","Both","Finland",81.7869135019886,2020,"Aspirational_Both"
"1599","Both","Finland",81.7869135019886,2020,"Aspirational_Salt reduction"
"1600","Both","Finland",81.7869135019886,2020,"Business as usual"
"1601","Both","Finland",81.7869135019886,2020,"Progress_Antihypertensive therapy"
"1602","Both","Finland",81.7869135019886,2020,"Progress_Both"
"1603","Both","Finland",81.7869135019886,2020,"Progress_Salt reduction"
"1604","Both","Finland",83.44847816682,2030,"Aspirational_Antihypertensive therapy"
"1605","Both","Finland",83.4914433040235,2030,"Aspirational_Both"
"1606","Both","Finland",83.2672583101432,2030,"Aspirational_Salt reduction"
"1607","Both","Finland",83.209898290153,2030,"Business as usual"
"1608","Both","Finland",83.3549238674263,2030,"Progress_Antihypertensive therapy"
"1609","Both","Finland",83.3726203441405,2030,"Progress_Both"
"1610","Both","Finland",83.231179831396,2030,"Progress_Salt reduction"
"1611","Both","Finland",84.790786989552,2040,"Aspirational_Antihypertensive therapy"
"1612","Both","Finland",84.8435319137435,2040,"Aspirational_Both"
"1613","Both","Finland",84.4713299403175,2040,"Aspirational_Salt reduction"
"1614","Both","Finland",84.3779390989879,2040,"Business as usual"
"1615","Both","Finland",84.5950170605842,2040,"Progress_Antihypertensive therapy"
"1616","Both","Finland",84.6295311503221,2040,"Progress_Both"
"1617","Both","Finland",84.423662751009,2040,"Progress_Salt reduction"
"1618","Both","Finland",85.8899056790235,2050,"Aspirational_Antihypertensive therapy"
"1619","Both","Finland",85.9417994939869,2050,"Aspirational_Both"
"1620","Both","Finland",85.5387421581446,2050,"Aspirational_Salt reduction"
"1621","Both","Finland",85.4367179893058,2050,"Business as usual"
"1622","Both","Finland",85.6682317420792,2050,"Progress_Antihypertensive therapy"
"1623","Both","Finland",85.7061602199885,2050,"Progress_Both"
"1624","Both","Finland",85.4880154233706,2050,"Progress_Salt reduction"
"1625","Both","France",82.1939910083438,2020,"Aspirational_Antihypertensive therapy"
"1626","Both","France",82.1939910083438,2020,"Aspirational_Both"
"1627","Both","France",82.1939910083438,2020,"Aspirational_Salt reduction"
"1628","Both","France",82.1939910083438,2020,"Business as usual"
"1629","Both","France",82.1939910083438,2020,"Progress_Antihypertensive therapy"
"1630","Both","France",82.1939910083438,2020,"Progress_Both"
"1631","Both","France",82.1939910083438,2020,"Progress_Salt reduction"
"1632","Both","France",84.3818824407722,2030,"Aspirational_Antihypertensive therapy"
"1633","Both","France",84.3975935809099,2030,"Aspirational_Both"
"1634","Both","France",84.279638123313,2030,"Aspirational_Salt reduction"
"1635","Both","France",84.257013987435,2030,"Business as usual"
"1636","Both","France",84.3329021234765,2030,"Progress_Antihypertensive therapy"
"1637","Both","France",84.339634075385,2030,"Progress_Both"
"1638","Both","France",84.2654658926287,2030,"Progress_Salt reduction"
"1639","Both","France",85.5671050403092,2040,"Aspirational_Antihypertensive therapy"
"1640","Both","France",85.5855285438175,2040,"Aspirational_Both"
"1641","Both","France",85.4006103596988,2040,"Aspirational_Salt reduction"
"1642","Both","France",85.3646844763086,2040,"Business as usual"
"1643","Both","France",85.4723415672123,2040,"Progress_Antihypertensive therapy"
"1644","Both","France",85.4849581475737,2040,"Progress_Both"
"1645","Both","France",85.3821486666402,2040,"Progress_Salt reduction"
"1646","Both","France",86.579928692431,2050,"Aspirational_Antihypertensive therapy"
"1647","Both","France",86.5977271543196,2050,"Aspirational_Both"
"1648","Both","France",86.4052596807237,2050,"Aspirational_Salt reduction"
"1649","Both","France",86.3666718056754,2050,"Business as usual"
"1650","Both","France",86.4772800319767,2050,"Progress_Antihypertensive therapy"
"1651","Both","France",86.4909658431319,2050,"Progress_Both"
"1652","Both","France",86.3859839526751,2050,"Progress_Salt reduction"
"1653","Both","Gabon",66.3902652706691,2020,"Aspirational_Antihypertensive therapy"
"1654","Both","Gabon",66.3902652706691,2020,"Aspirational_Both"
"1655","Both","Gabon",66.3902652706691,2020,"Aspirational_Salt reduction"
"1656","Both","Gabon",66.3902652706691,2020,"Business as usual"
"1657","Both","Gabon",66.3902652706691,2020,"Progress_Antihypertensive therapy"
"1658","Both","Gabon",66.3902652706691,2020,"Progress_Both"
"1659","Both","Gabon",66.3902652706691,2020,"Progress_Salt reduction"
"1660","Both","Gabon",69.8311259467868,2030,"Aspirational_Antihypertensive therapy"
"1661","Both","Gabon",69.8951527300451,2030,"Aspirational_Both"
"1662","Both","Gabon",69.6294025527332,2030,"Aspirational_Salt reduction"
"1663","Both","Gabon",69.5517023073903,2030,"Business as usual"
"1664","Both","Gabon",69.7802706640029,2030,"Progress_Antihypertensive therapy"
"1665","Both","Gabon",69.8047838046992,2030,"Progress_Both"
"1666","Both","Gabon",69.5807130589713,2030,"Progress_Salt reduction"
"1667","Both","Gabon",73.0763989303042,2040,"Aspirational_Antihypertensive therapy"
"1668","Both","Gabon",73.1490828381322,2040,"Aspirational_Both"
"1669","Both","Gabon",72.3906596345109,2040,"Aspirational_Salt reduction"
"1670","Both","Gabon",72.260924132236,2040,"Business as usual"
"1671","Both","Gabon",72.791208994216,2040,"Progress_Antihypertensive therapy"
"1672","Both","Gabon",72.8354752335959,2040,"Progress_Both"
"1673","Both","Gabon",72.3245326606683,2040,"Progress_Salt reduction"
"1674","Both","Gabon",75.6624263820906,2050,"Aspirational_Antihypertensive therapy"
"1675","Both","Gabon",75.7299301542987,2050,"Aspirational_Both"
"1676","Both","Gabon",74.7103257200747,2050,"Aspirational_Salt reduction"
"1677","Both","Gabon",74.5570676120774,2050,"Business as usual"
"1678","Both","Gabon",75.2262373713336,2050,"Progress_Antihypertensive therapy"
"1679","Both","Gabon",75.2764630188587,2050,"Progress_Both"
"1680","Both","Gabon",74.6339517125572,2050,"Progress_Salt reduction"
"1681","Both","Georgia",73.2192844653013,2020,"Aspirational_Antihypertensive therapy"
"1682","Both","Georgia",73.2192844653013,2020,"Aspirational_Both"
"1683","Both","Georgia",73.2192844653013,2020,"Aspirational_Salt reduction"
"1684","Both","Georgia",73.2192844653013,2020,"Business as usual"
"1685","Both","Georgia",73.2192844653013,2020,"Progress_Antihypertensive therapy"
"1686","Both","Georgia",73.2192844653013,2020,"Progress_Both"
"1687","Both","Georgia",73.2192844653013,2020,"Progress_Salt reduction"
"1688","Both","Georgia",75.4781412252242,2030,"Aspirational_Antihypertensive therapy"
"1689","Both","Georgia",75.619674618616,2030,"Aspirational_Both"
"1690","Both","Georgia",75.0117551113213,2030,"Aspirational_Salt reduction"
"1691","Both","Georgia",74.8379190234651,2030,"Business as usual"
"1692","Both","Georgia",75.3357690436804,2030,"Progress_Antihypertensive therapy"
"1693","Both","Georgia",75.391281317043,2030,"Progress_Both"
"1694","Both","Georgia",74.9035932178776,2030,"Progress_Salt reduction"
"1695","Both","Georgia",77.426351339366,2040,"Aspirational_Antihypertensive therapy"
"1696","Both","Georgia",77.5673458193318,2040,"Aspirational_Both"
"1697","Both","Georgia",76.0943111755584,2040,"Aspirational_Salt reduction"
"1698","Both","Georgia",75.8424792884766,2040,"Business as usual"
"1699","Both","Georgia",76.832946975525,2040,"Progress_Antihypertensive therapy"
"1700","Both","Georgia",76.9222649159056,2040,"Progress_Both"
"1701","Both","Georgia",75.9661971624513,2040,"Progress_Salt reduction"
"1702","Both","Georgia",78.6314277444471,2050,"Aspirational_Antihypertensive therapy"
"1703","Both","Georgia",78.7554262939808,2050,"Aspirational_Both"
"1704","Both","Georgia",77.0099136245351,2050,"Aspirational_Salt reduction"
"1705","Both","Georgia",76.7399639544174,2050,"Business as usual"
"1706","Both","Georgia",77.8508448449299,2050,"Progress_Antihypertensive therapy"
"1707","Both","Georgia",77.9440690883557,2050,"Progress_Both"
"1708","Both","Georgia",76.8749158675809,2050,"Progress_Salt reduction"
"1709","Both","Germany",81.2427767363298,2020,"Aspirational_Antihypertensive therapy"
"1710","Both","Germany",81.2427767363298,2020,"Aspirational_Both"
"1711","Both","Germany",81.2427767363298,2020,"Aspirational_Salt reduction"
"1712","Both","Germany",81.2427767363298,2020,"Business as usual"
"1713","Both","Germany",81.2427767363298,2020,"Progress_Antihypertensive therapy"
"1714","Both","Germany",81.2427767363298,2020,"Progress_Both"
"1715","Both","Germany",81.2427767363298,2020,"Progress_Salt reduction"
"1716","Both","Germany",82.5476814859208,2030,"Aspirational_Antihypertensive therapy"
"1717","Both","Germany",82.5741851588324,2030,"Aspirational_Both"
"1718","Both","Germany",82.3671625588805,2030,"Aspirational_Salt reduction"
"1719","Both","Germany",82.3292813223291,2030,"Business as usual"
"1720","Both","Germany",82.3912260607611,2030,"Progress_Antihypertensive therapy"
"1721","Both","Germany",82.4038847366068,2030,"Progress_Both"
"1722","Both","Germany",82.3431824209871,2030,"Progress_Salt reduction"
"1723","Both","Germany",83.4460306253801,2040,"Aspirational_Antihypertensive therapy"
"1724","Both","Germany",83.4824351031567,2040,"Aspirational_Both"
"1725","Both","Germany",83.1303398565603,2040,"Aspirational_Salt reduction"
"1726","Both","Germany",83.0662057747316,2040,"Business as usual"
"1727","Both","Germany",83.1625475716007,2040,"Progress_Antihypertensive therapy"
"1728","Both","Germany",83.1900038881236,2040,"Progress_Both"
"1729","Both","Germany",83.0971061734663,2040,"Progress_Salt reduction"
"1730","Both","Germany",84.1339099694577,2050,"Aspirational_Antihypertensive therapy"
"1731","Both","Germany",84.1723190345996,2050,"Aspirational_Both"
"1732","Both","Germany",83.7742751759784,2050,"Aspirational_Salt reduction"
"1733","Both","Germany",83.7020356321919,2050,"Business as usual"
"1734","Both","Germany",83.8084783116593,2050,"Progress_Antihypertensive therapy"
"1735","Both","Germany",83.8402247135714,2050,"Progress_Both"
"1736","Both","Germany",83.7379128785542,2050,"Progress_Salt reduction"
"1737","Both","Ghana",65.6827542980309,2020,"Aspirational_Antihypertensive therapy"
"1738","Both","Ghana",65.6827542980309,2020,"Aspirational_Both"
"1739","Both","Ghana",65.6827542980309,2020,"Aspirational_Salt reduction"
"1740","Both","Ghana",65.6827542980309,2020,"Business as usual"
"1741","Both","Ghana",65.6827542980309,2020,"Progress_Antihypertensive therapy"
"1742","Both","Ghana",65.6827542980309,2020,"Progress_Both"
"1743","Both","Ghana",65.6827542980309,2020,"Progress_Salt reduction"
"1744","Both","Ghana",69.0858692381784,2030,"Aspirational_Antihypertensive therapy"
"1745","Both","Ghana",69.1606885627051,2030,"Aspirational_Both"
"1746","Both","Ghana",68.9412671267797,2030,"Aspirational_Salt reduction"
"1747","Both","Ghana",68.8541414081179,2030,"Business as usual"
"1748","Both","Ghana",68.998814847846,2030,"Progress_Antihypertensive therapy"
"1749","Both","Ghana",69.0281394461258,2030,"Progress_Both"
"1750","Both","Ghana",68.8867720721002,2030,"Progress_Salt reduction"
"1751","Both","Ghana",71.9547623596632,2040,"Aspirational_Antihypertensive therapy"
"1752","Both","Ghana",72.0600173961662,2040,"Aspirational_Both"
"1753","Both","Ghana",71.5856345351098,2040,"Aspirational_Salt reduction"
"1754","Both","Ghana",71.4341750357292,2040,"Business as usual"
"1755","Both","Ghana",71.674862755499,2040,"Progress_Antihypertensive therapy"
"1756","Both","Ghana",71.7370472832193,2040,"Progress_Both"
"1757","Both","Ghana",71.5084773458708,2040,"Progress_Salt reduction"
"1758","Both","Ghana",74.1477921291669,2050,"Aspirational_Antihypertensive therapy"
"1759","Both","Ghana",74.2640380901342,2050,"Aspirational_Both"
"1760","Both","Ghana",73.7045053309669,2050,"Aspirational_Salt reduction"
"1761","Both","Ghana",73.5223937454106,2050,"Business as usual"
"1762","Both","Ghana",73.7931178543643,2050,"Progress_Antihypertensive therapy"
"1763","Both","Ghana",73.8691203959914,2050,"Progress_Both"
"1764","Both","Ghana",73.6140998679834,2050,"Progress_Salt reduction"
"1765","Both","Greece",81.1419796995432,2020,"Aspirational_Antihypertensive therapy"
"1766","Both","Greece",81.1419796995432,2020,"Aspirational_Both"
"1767","Both","Greece",81.1419796995432,2020,"Aspirational_Salt reduction"
"1768","Both","Greece",81.1419796995432,2020,"Business as usual"
"1769","Both","Greece",81.1419796995432,2020,"Progress_Antihypertensive therapy"
"1770","Both","Greece",81.1419796995432,2020,"Progress_Both"
"1771","Both","Greece",81.1419796995432,2020,"Progress_Salt reduction"
"1772","Both","Greece",82.6773881304333,2030,"Aspirational_Antihypertensive therapy"
"1773","Both","Greece",82.7284638571032,2030,"Aspirational_Both"
"1774","Both","Greece",82.457764251504,2030,"Aspirational_Salt reduction"
