"","location","wb2021","year","intervention","x50q30"
"10345","Democratic Republic of the Congo","LIC",2032,"Progress_Both",0.2512953
"10346","Democratic Republic of the Congo","LIC",2032,"Progress_Salt reduction",0.2778963
"10347","Democratic Republic of the Congo","LIC",2033,"Aspirational_Antihypertensive therapy",0.2394272
"10348","Democratic Republic of the Congo","LIC",2033,"Aspirational_Both",0.2381723
"10349","Democratic Republic of the Congo","LIC",2033,"Aspirational_Salt reduction",0.2764779
"10350","Democratic Republic of the Congo","LIC",2033,"Business as usual",0.2781627
"10351","Democratic Republic of the Congo","LIC",2033,"Progress_Antihypertensive therapy",0.2482904
"10352","Democratic Republic of the Congo","LIC",2033,"Progress_Both",0.2470925
"10353","Democratic Republic of the Congo","LIC",2033,"Progress_Salt reduction",0.276636
"10354","Democratic Republic of the Congo","LIC",2034,"Aspirational_Antihypertensive therapy",0.233531
"10355","Democratic Republic of the Congo","LIC",2034,"Aspirational_Both",0.2322875
"10356","Democratic Republic of the Congo","LIC",2034,"Aspirational_Salt reduction",0.2753159
"10357","Democratic Republic of the Congo","LIC",2034,"Business as usual",0.2770557
"10358","Democratic Republic of the Congo","LIC",2034,"Progress_Antihypertensive therapy",0.2444294
"10359","Democratic Republic of the Congo","LIC",2034,"Progress_Both",0.2431941
"10360","Democratic Republic of the Congo","LIC",2034,"Progress_Salt reduction",0.2754454
"10361","Democratic Republic of the Congo","LIC",2035,"Aspirational_Antihypertensive therapy",0.2278463
"10362","Democratic Republic of the Congo","LIC",2035,"Aspirational_Both",0.2266238
"10363","Democratic Republic of the Congo","LIC",2035,"Aspirational_Salt reduction",0.2741808
"10364","Democratic Republic of the Congo","LIC",2035,"Business as usual",0.2759656
"10365","Democratic Republic of the Congo","LIC",2035,"Progress_Antihypertensive therapy",0.2408602
"10366","Democratic Republic of the Congo","LIC",2035,"Progress_Both",0.2396012
"10367","Democratic Republic of the Congo","LIC",2035,"Progress_Salt reduction",0.2742886
"10368","Democratic Republic of the Congo","LIC",2036,"Aspirational_Antihypertensive therapy",0.2224716
"10369","Democratic Republic of the Congo","LIC",2036,"Aspirational_Both",0.2212763
"10370","Democratic Republic of the Congo","LIC",2036,"Aspirational_Salt reduction",0.2730915
"10371","Democratic Republic of the Congo","LIC",2036,"Business as usual",0.2749134
"10372","Democratic Republic of the Congo","LIC",2036,"Progress_Antihypertensive therapy",0.2376135
"10373","Democratic Republic of the Congo","LIC",2036,"Progress_Both",0.2363397
"10374","Democratic Republic of the Congo","LIC",2036,"Progress_Salt reduction",0.2731823
"10375","Democratic Republic of the Congo","LIC",2037,"Aspirational_Antihypertensive therapy",0.2174833
"10376","Democratic Republic of the Congo","LIC",2037,"Aspirational_Both",0.2163189
"10377","Democratic Republic of the Congo","LIC",2037,"Aspirational_Salt reduction",0.2720641
"10378","Democratic Republic of the Congo","LIC",2037,"Business as usual",0.2739165
"10379","Democratic Republic of the Congo","LIC",2037,"Progress_Antihypertensive therapy",0.2347032
"10380","Democratic Republic of the Congo","LIC",2037,"Progress_Both",0.2334207
"10381","Democratic Republic of the Congo","LIC",2037,"Progress_Salt reduction",0.2721411
"10382","Democratic Republic of the Congo","LIC",2038,"Aspirational_Antihypertensive therapy",0.2128995
"10383","Democratic Republic of the Congo","LIC",2038,"Aspirational_Both",0.2117679
"10384","Democratic Republic of the Congo","LIC",2038,"Aspirational_Salt reduction",0.2710751
"10385","Democratic Republic of the Congo","LIC",2038,"Business as usual",0.2729526
"10386","Democratic Republic of the Congo","LIC",2038,"Progress_Antihypertensive therapy",0.232095
"10387","Democratic Republic of the Congo","LIC",2038,"Progress_Both",0.230808
"10388","Democratic Republic of the Congo","LIC",2038,"Progress_Salt reduction",0.2711407
"10389","Democratic Republic of the Congo","LIC",2039,"Aspirational_Antihypertensive therapy",0.2087273
"10390","Democratic Republic of the Congo","LIC",2039,"Aspirational_Both",0.2076291
"10391","Democratic Republic of the Congo","LIC",2039,"Aspirational_Salt reduction",0.2701123
"10392","Democratic Republic of the Congo","LIC",2039,"Business as usual",0.2720104
"10393","Democratic Republic of the Congo","LIC",2039,"Progress_Antihypertensive therapy",0.2297578
"10394","Democratic Republic of the Congo","LIC",2039,"Progress_Both",0.2284692
"10395","Democratic Republic of the Congo","LIC",2039,"Progress_Salt reduction",0.2701684
"10396","Democratic Republic of the Congo","LIC",2040,"Aspirational_Antihypertensive therapy",0.2049528
"10397","Democratic Republic of the Congo","LIC",2040,"Aspirational_Both",0.2038876
"10398","Democratic Republic of the Congo","LIC",2040,"Aspirational_Salt reduction",0.2691602
"10399","Democratic Republic of the Congo","LIC",2040,"Business as usual",0.2710746
"10400","Democratic Republic of the Congo","LIC",2040,"Progress_Antihypertensive therapy",0.2276536
"10401","Democratic Republic of the Congo","LIC",2040,"Progress_Both",0.2263653
"10402","Democratic Republic of the Congo","LIC",2040,"Progress_Salt reduction",0.2692082
"10403","Democratic Republic of the Congo","LIC",2041,"Aspirational_Antihypertensive therapy",0.2015685
"10404","Democratic Republic of the Congo","LIC",2041,"Aspirational_Both",0.200535
"10405","Democratic Republic of the Congo","LIC",2041,"Aspirational_Salt reduction",0.2682323
"10406","Democratic Republic of the Congo","LIC",2041,"Business as usual",0.2701598
"10407","Democratic Republic of the Congo","LIC",2041,"Progress_Antihypertensive therapy",0.2257661
"10408","Democratic Republic of the Congo","LIC",2041,"Progress_Both",0.2244795
"10409","Democratic Republic of the Congo","LIC",2041,"Progress_Salt reduction",0.2682734
"10410","Democratic Republic of the Congo","LIC",2042,"Aspirational_Antihypertensive therapy",0.1985684
"10411","Democratic Republic of the Congo","LIC",2042,"Aspirational_Both",0.197565
"10412","Democratic Republic of the Congo","LIC",2042,"Aspirational_Salt reduction",0.2673528
"10413","Democratic Republic of the Congo","LIC",2042,"Business as usual",0.2692907
"10414","Democratic Republic of the Congo","LIC",2042,"Progress_Antihypertensive therapy",0.2240913
"10415","Democratic Republic of the Congo","LIC",2042,"Progress_Both",0.2228072
"10416","Democratic Republic of the Congo","LIC",2042,"Progress_Salt reduction",0.2673879
"10417","Democratic Republic of the Congo","LIC",2043,"Aspirational_Antihypertensive therapy",0.1958912
"10418","Democratic Republic of the Congo","LIC",2043,"Aspirational_Both",0.1949158
"10419","Democratic Republic of the Congo","LIC",2043,"Aspirational_Salt reduction",0.2664858
"10420","Democratic Republic of the Congo","LIC",2043,"Business as usual",0.2684317
"10421","Democratic Republic of the Congo","LIC",2043,"Progress_Antihypertensive therapy",0.2225727
"10422","Democratic Republic of the Congo","LIC",2043,"Progress_Both",0.2212916
"10423","Democratic Republic of the Congo","LIC",2043,"Progress_Salt reduction",0.2665158
"10424","Democratic Republic of the Congo","LIC",2044,"Aspirational_Antihypertensive therapy",0.1934986
"10425","Democratic Republic of the Congo","LIC",2044,"Aspirational_Both",0.1925491
"10426","Democratic Republic of the Congo","LIC",2044,"Aspirational_Salt reduction",0.265625
"10427","Democratic Republic of the Congo","LIC",2044,"Business as usual",0.2675769
"10428","Democratic Republic of the Congo","LIC",2044,"Progress_Antihypertensive therapy",0.2211831
"10429","Democratic Republic of the Congo","LIC",2044,"Progress_Both",0.2199054
"10430","Democratic Republic of the Congo","LIC",2044,"Progress_Salt reduction",0.2656507
"10431","Democratic Republic of the Congo","LIC",2045,"Aspirational_Antihypertensive therapy",0.1913522
"10432","Democratic Republic of the Congo","LIC",2045,"Aspirational_Both",0.1904264
"10433","Democratic Republic of the Congo","LIC",2045,"Aspirational_Salt reduction",0.2647636
"10434","Democratic Republic of the Congo","LIC",2045,"Business as usual",0.2667197
"10435","Democratic Republic of the Congo","LIC",2045,"Progress_Antihypertensive therapy",0.2198976
"10436","Democratic Republic of the Congo","LIC",2045,"Progress_Both",0.2186236
"10437","Democratic Republic of the Congo","LIC",2045,"Progress_Salt reduction",0.2647856
"10438","Democratic Republic of the Congo","LIC",2046,"Aspirational_Antihypertensive therapy",0.1894261
"10439","Democratic Republic of the Congo","LIC",2046,"Aspirational_Both",0.1885218
"10440","Democratic Republic of the Congo","LIC",2046,"Aspirational_Salt reduction",0.2639126
"10441","Democratic Republic of the Congo","LIC",2046,"Business as usual",0.2658716
"10442","Democratic Republic of the Congo","LIC",2046,"Progress_Antihypertensive therapy",0.2187074
"10443","Democratic Republic of the Congo","LIC",2046,"Progress_Both",0.2174372
"10444","Democratic Republic of the Congo","LIC",2046,"Progress_Salt reduction",0.2639315
"10445","Democratic Republic of the Congo","LIC",2047,"Aspirational_Antihypertensive therapy",0.1877317
"10446","Democratic Republic of the Congo","LIC",2047,"Aspirational_Both",0.1868467
"10447","Democratic Republic of the Congo","LIC",2047,"Aspirational_Salt reduction",0.2631234
"10448","Democratic Republic of the Congo","LIC",2047,"Business as usual",0.2650845
"10449","Democratic Republic of the Congo","LIC",2047,"Progress_Antihypertensive therapy",0.2176435
"10450","Democratic Republic of the Congo","LIC",2047,"Progress_Both",0.2163768
"10451","Democratic Republic of the Congo","LIC",2047,"Progress_Salt reduction",0.2631397
"10452","Democratic Republic of the Congo","LIC",2048,"Aspirational_Antihypertensive therapy",0.1862012
"10453","Democratic Republic of the Congo","LIC",2048,"Aspirational_Both",0.1853334
"10454","Democratic Republic of the Congo","LIC",2048,"Aspirational_Salt reduction",0.2623436
"10455","Democratic Republic of the Congo","LIC",2048,"Business as usual",0.2643059
"10456","Democratic Republic of the Congo","LIC",2048,"Progress_Antihypertensive therapy",0.2166473
"10457","Democratic Republic of the Congo","LIC",2048,"Progress_Both",0.2153841
"10458","Democratic Republic of the Congo","LIC",2048,"Progress_Salt reduction",0.2623577
"10459","Democratic Republic of the Congo","LIC",2049,"Aspirational_Antihypertensive therapy",0.184811
"10460","Democratic Republic of the Congo","LIC",2049,"Aspirational_Both",0.1839588
"10461","Democratic Republic of the Congo","LIC",2049,"Aspirational_Salt reduction",0.2615715
"10462","Democratic Republic of the Congo","LIC",2049,"Business as usual",0.2635341
"10463","Democratic Republic of the Congo","LIC",2049,"Progress_Antihypertensive therapy",0.215708
"10464","Democratic Republic of the Congo","LIC",2049,"Progress_Both",0.2144482
"10465","Democratic Republic of the Congo","LIC",2049,"Progress_Salt reduction",0.2615838
"10466","Democratic Republic of the Congo","LIC",2050,"Aspirational_Antihypertensive therapy",0.1835369
"10467","Democratic Republic of the Congo","LIC",2050,"Aspirational_Both",0.1826985
"10468","Democratic Republic of the Congo","LIC",2050,"Aspirational_Salt reduction",0.2608005
"10469","Democratic Republic of the Congo","LIC",2050,"Business as usual",0.2627627
"10470","Democratic Republic of the Congo","LIC",2050,"Progress_Antihypertensive therapy",0.2148116
"10471","Democratic Republic of the Congo","LIC",2050,"Progress_Both",0.2135552
"10472","Democratic Republic of the Congo","LIC",2050,"Progress_Salt reduction",0.2608111
"10473","Denmark","HIC",2017,"Aspirational_Antihypertensive therapy",0.07262242
"10474","Denmark","HIC",2017,"Aspirational_Both",0.07262242
"10475","Denmark","HIC",2017,"Aspirational_Salt reduction",0.07262242
"10476","Denmark","HIC",2017,"Business as usual",0.07262242
"10477","Denmark","HIC",2017,"Progress_Antihypertensive therapy",0.07262242
"10478","Denmark","HIC",2017,"Progress_Both",0.07262242
"10479","Denmark","HIC",2017,"Progress_Salt reduction",0.07262242
"10480","Denmark","HIC",2018,"Aspirational_Antihypertensive therapy",0.06315898
"10481","Denmark","HIC",2018,"Aspirational_Both",0.06315898
"10482","Denmark","HIC",2018,"Aspirational_Salt reduction",0.06315898
"10483","Denmark","HIC",2018,"Business as usual",0.06315898
"10484","Denmark","HIC",2018,"Progress_Antihypertensive therapy",0.06315898
"10485","Denmark","HIC",2018,"Progress_Both",0.06315898
"10486","Denmark","HIC",2018,"Progress_Salt reduction",0.06315898
"10487","Denmark","HIC",2019,"Aspirational_Antihypertensive therapy",0.06196176
"10488","Denmark","HIC",2019,"Aspirational_Both",0.06196176
"10489","Denmark","HIC",2019,"Aspirational_Salt reduction",0.06196176
"10490","Denmark","HIC",2019,"Business as usual",0.06196176
"10491","Denmark","HIC",2019,"Progress_Antihypertensive therapy",0.06196176
"10492","Denmark","HIC",2019,"Progress_Both",0.06196176
"10493","Denmark","HIC",2019,"Progress_Salt reduction",0.06196176
"10494","Denmark","HIC",2020,"Aspirational_Antihypertensive therapy",0.05922356
"10495","Denmark","HIC",2020,"Aspirational_Both",0.05922356
"10496","Denmark","HIC",2020,"Aspirational_Salt reduction",0.05922356
"10497","Denmark","HIC",2020,"Business as usual",0.05922356
"10498","Denmark","HIC",2020,"Progress_Antihypertensive therapy",0.05922356
"10499","Denmark","HIC",2020,"Progress_Both",0.05922356
"10500","Denmark","HIC",2020,"Progress_Salt reduction",0.05922356
"10501","Denmark","HIC",2021,"Aspirational_Antihypertensive therapy",0.05667776
"10502","Denmark","HIC",2021,"Aspirational_Both",0.05667776
"10503","Denmark","HIC",2021,"Aspirational_Salt reduction",0.05667776
"10504","Denmark","HIC",2021,"Business as usual",0.05667776
"10505","Denmark","HIC",2021,"Progress_Antihypertensive therapy",0.05667776
"10506","Denmark","HIC",2021,"Progress_Both",0.05667776
"10507","Denmark","HIC",2021,"Progress_Salt reduction",0.05667776
"10508","Denmark","HIC",2022,"Aspirational_Antihypertensive therapy",0.05442442
"10509","Denmark","HIC",2022,"Aspirational_Both",0.05442442
"10510","Denmark","HIC",2022,"Aspirational_Salt reduction",0.05442442
"10511","Denmark","HIC",2022,"Business as usual",0.05442442
"10512","Denmark","HIC",2022,"Progress_Antihypertensive therapy",0.05442442
"10513","Denmark","HIC",2022,"Progress_Both",0.05442442
"10514","Denmark","HIC",2022,"Progress_Salt reduction",0.05442442
"10515","Denmark","HIC",2023,"Aspirational_Antihypertensive therapy",0.05202104
"10516","Denmark","HIC",2023,"Aspirational_Both",0.05202104
"10517","Denmark","HIC",2023,"Aspirational_Salt reduction",0.05222922
"10518","Denmark","HIC",2023,"Business as usual",0.05222922
"10519","Denmark","HIC",2023,"Progress_Antihypertensive therapy",0.05202262
"10520","Denmark","HIC",2023,"Progress_Both",0.05202262
"10521","Denmark","HIC",2023,"Progress_Salt reduction",0.05222922
"10522","Denmark","HIC",2024,"Aspirational_Antihypertensive therapy",0.04986084
"10523","Denmark","HIC",2024,"Aspirational_Both",0.04982101
"10524","Denmark","HIC",2024,"Aspirational_Salt reduction",0.05027364
"10525","Denmark","HIC",2024,"Business as usual",0.05031443
"10526","Denmark","HIC",2024,"Progress_Antihypertensive therapy",0.0498694
"10527","Denmark","HIC",2024,"Progress_Both",0.04985689
"10528","Denmark","HIC",2024,"Progress_Salt reduction",0.05030163
"10529","Denmark","HIC",2025,"Aspirational_Antihypertensive therapy",0.04777524
"10530","Denmark","HIC",2025,"Aspirational_Both",0.04766743
"10531","Denmark","HIC",2025,"Aspirational_Salt reduction",0.04840171
"10532","Denmark","HIC",2025,"Business as usual",0.04851407
"10533","Denmark","HIC",2025,"Progress_Antihypertensive therapy",0.04779903
"10534","Denmark","HIC",2025,"Progress_Both",0.04776506
"10535","Denmark","HIC",2025,"Progress_Salt reduction",0.04847869
"10536","Denmark","HIC",2026,"Aspirational_Antihypertensive therapy",0.04558259
"10537","Denmark","HIC",2026,"Aspirational_Both",0.04538864
"10538","Denmark","HIC",2026,"Aspirational_Salt reduction",0.04643741
"10539","Denmark","HIC",2026,"Business as usual",0.04664373
"10540","Denmark","HIC",2026,"Progress_Antihypertensive therapy",0.0456332
"10541","Denmark","HIC",2026,"Progress_Both",0.04557182
"10542","Denmark","HIC",2026,"Progress_Salt reduction",0.04657858
"10543","Denmark","HIC",2027,"Aspirational_Antihypertensive therapy",0.04337011
"10544","Denmark","HIC",2027,"Aspirational_Both",0.04307997
"10545","Denmark","HIC",2027,"Aspirational_Salt reduction",0.04447212
"10546","Denmark","HIC",2027,"Business as usual",0.04478815
"10547","Denmark","HIC",2027,"Progress_Antihypertensive therapy",0.04346274
"10548","Denmark","HIC",2027,"Progress_Both",0.04337046
"10549","Denmark","HIC",2027,"Progress_Salt reduction",0.04468804
"10550","Denmark","HIC",2028,"Aspirational_Antihypertensive therapy",0.04118128
"10551","Denmark","HIC",2028,"Aspirational_Both",0.04079132
"10552","Denmark","HIC",2028,"Aspirational_Salt reduction",0.0425501
"10553","Denmark","HIC",2028,"Business as usual",0.04298652
"10554","Denmark","HIC",2028,"Progress_Antihypertensive therapy",0.04133471
"10555","Denmark","HIC",2028,"Progress_Both",0.04120989
"10556","Denmark","HIC",2028,"Progress_Salt reduction",0.04284784
"10557","Denmark","HIC",2029,"Aspirational_Antihypertensive therapy",0.03907451
"10558","Denmark","HIC",2029,"Aspirational_Both",0.03861243
"10559","Denmark","HIC",2029,"Aspirational_Salt reduction",0.04076088
"10560","Denmark","HIC",2029,"Business as usual",0.04129264
"10561","Denmark","HIC",2029,"Progress_Antihypertensive therapy",0.03931063
"10562","Denmark","HIC",2029,"Progress_Both",0.03915286
"10563","Denmark","HIC",2029,"Progress_Salt reduction",0.04111273
"10564","Denmark","HIC",2030,"Aspirational_Antihypertensive therapy",0.03718822
"10565","Denmark","HIC",2030,"Aspirational_Both",0.03667364
"10566","Denmark","HIC",2030,"Aspirational_Salt reduction",0.03923587
"10567","Denmark","HIC",2030,"Business as usual",0.03984615
"10568","Denmark","HIC",2030,"Progress_Antihypertensive therapy",0.03753195
"10569","Denmark","HIC",2030,"Progress_Both",0.03734102
"10570","Denmark","HIC",2030,"Progress_Salt reduction",0.03962232
"10571","Denmark","HIC",2031,"Aspirational_Antihypertensive therapy",0.03530325
"10572","Denmark","HIC",2031,"Aspirational_Both",0.03475452
"10573","Denmark","HIC",2031,"Aspirational_Salt reduction",0.03773322
"10574","Denmark","HIC",2031,"Business as usual",0.03840554
"10575","Denmark","HIC",2031,"Progress_Antihypertensive therapy",0.03577826
"10576","Denmark","HIC",2031,"Progress_Both",0.03555573
"10577","Denmark","HIC",2031,"Progress_Salt reduction",0.03813707
"10578","Denmark","HIC",2032,"Aspirational_Antihypertensive therapy",0.03354367
"10579","Denmark","HIC",2032,"Aspirational_Both",0.0329738
"10580","Denmark","HIC",2032,"Aspirational_Salt reduction",0.03636913
"10581","Denmark","HIC",2032,"Business as usual",0.03709209
"10582","Denmark","HIC",2032,"Progress_Antihypertensive therapy",0.03417262
"10583","Denmark","HIC",2032,"Progress_Both",0.03392692
"10584","Denmark","HIC",2032,"Progress_Salt reduction",0.03678759
"10585","Denmark","HIC",2033,"Aspirational_Antihypertensive therapy",0.03191869
"10586","Denmark","HIC",2033,"Aspirational_Both",0.03133775
"10587","Denmark","HIC",2033,"Aspirational_Salt reduction",0.03514088
"10588","Denmark","HIC",2033,"Business as usual",0.03590547
"10589","Denmark","HIC",2033,"Progress_Antihypertensive therapy",0.03272051
"10590","Denmark","HIC",2033,"Progress_Both",0.03245791
"10591","Denmark","HIC",2033,"Progress_Salt reduction",0.03557159
"10592","Denmark","HIC",2034,"Aspirational_Antihypertensive therapy",0.03036067
"10593","Denmark","HIC",2034,"Aspirational_Both",0.02977765
"10594","Denmark","HIC",2034,"Aspirational_Salt reduction",0.03396201
"10595","Denmark","HIC",2034,"Business as usual",0.03475912
"10596","Denmark","HIC",2034,"Progress_Antihypertensive therapy",0.0313466
"10597","Denmark","HIC",2034,"Progress_Both",0.0310724
"10598","Denmark","HIC",2034,"Progress_Salt reduction",0.03440189
"10599","Denmark","HIC",2035,"Aspirational_Antihypertensive therapy",0.02897508
"10600","Denmark","HIC",2035,"Aspirational_Both",0.02839496
"10601","Denmark","HIC",2035,"Aspirational_Salt reduction",0.03293809
"10602","Denmark","HIC",2035,"Business as usual",0.03376272
"10603","Denmark","HIC",2035,"Progress_Antihypertensive therapy",0.03015219
"10604","Denmark","HIC",2035,"Progress_Both",0.0298695
"10605","Denmark","HIC",2035,"Progress_Salt reduction",0.03338585
"10606","Denmark","HIC",2036,"Aspirational_Antihypertensive therapy",0.02758712
"10607","Denmark","HIC",2036,"Aspirational_Both",0.02701624
"10608","Denmark","HIC",2036,"Aspirational_Salt reduction",0.03186498
"10609","Denmark","HIC",2036,"Business as usual",0.03270874
"10610","Denmark","HIC",2036,"Progress_Antihypertensive therapy",0.02894879
"10611","Denmark","HIC",2036,"Progress_Both",0.02866131
"10612","Denmark","HIC",2036,"Progress_Salt reduction",0.03231721
"10613","Denmark","HIC",2037,"Aspirational_Antihypertensive therapy",0.02628476
"10614","Denmark","HIC",2037,"Aspirational_Both",0.02572648
"10615","Denmark","HIC",2037,"Aspirational_Salt reduction",0.03083408
"10616","Denmark","HIC",2037,"Business as usual",0.03169167
"10617","Denmark","HIC",2037,"Progress_Antihypertensive therapy",0.02782
"10618","Denmark","HIC",2037,"Progress_Both",0.02752999
"10619","Denmark","HIC",2037,"Progress_Salt reduction",0.03128886
"10620","Denmark","HIC",2038,"Aspirational_Antihypertensive therapy",0.02511615
"10621","Denmark","HIC",2038,"Aspirational_Both",0.02457168
"10622","Denmark","HIC",2038,"Aspirational_Salt reduction",0.02989948
"10623","Denmark","HIC",2038,"Business as usual",0.03076797
"10624","Denmark","HIC",2038,"Progress_Antihypertensive therapy",0.02681161
"10625","Denmark","HIC",2038,"Progress_Both",0.02652024
"10626","Denmark","HIC",2038,"Progress_Salt reduction",0.03035597
"10627","Denmark","HIC",2039,"Aspirational_Antihypertensive therapy",0.02403157
"10628","Denmark","HIC",2039,"Aspirational_Both",0.02350248
"10629","Denmark","HIC",2039,"Aspirational_Salt reduction",0.02900355
"10630","Denmark","HIC",2039,"Business as usual",0.0298787
"10631","Denmark","HIC",2039,"Progress_Antihypertensive therapy",0.0258677
"10632","Denmark","HIC",2039,"Progress_Both",0.0255764
"10633","Denmark","HIC",2039,"Progress_Salt reduction",0.02946009
"10634","Denmark","HIC",2040,"Aspirational_Antihypertensive therapy",0.02308001
"10635","Denmark","HIC",2040,"Aspirational_Both",0.02256618
"10636","Denmark","HIC",2040,"Aspirational_Salt reduction",0.02820829
"10637","Denmark","HIC",2040,"Business as usual",0.02908829
"10638","Denmark","HIC",2040,"Progress_Antihypertensive therapy",0.02503967
"10639","Denmark","HIC",2040,"Progress_Both",0.02474891
"10640","Denmark","HIC",2040,"Progress_Salt reduction",0.02866433
"10641","Denmark","HIC",2041,"Aspirational_Antihypertensive therapy",0.02215371
"10642","Denmark","HIC",2041,"Aspirational_Both",0.02165665
"10643","Denmark","HIC",2041,"Aspirational_Salt reduction",0.0273893
"10644","Denmark","HIC",2041,"Business as usual",0.02826916
"10645","Denmark","HIC",2041,"Progress_Antihypertensive therapy",0.02421188
"10646","Denmark","HIC",2041,"Progress_Both",0.0239231
"10647","Denmark","HIC",2041,"Progress_Salt reduction",0.0278426
"10648","Denmark","HIC",2042,"Aspirational_Antihypertensive therapy",0.02128274
"10649","Denmark","HIC",2042,"Aspirational_Both",0.02080288
"10650","Denmark","HIC",2042,"Aspirational_Salt reduction",0.02658667
"10651","Denmark","HIC",2042,"Business as usual",0.02746298
"10652","Denmark","HIC",2042,"Progress_Antihypertensive therapy",0.02341733
"10653","Denmark","HIC",2042,"Progress_Both",0.02313143
"10654","Denmark","HIC",2042,"Progress_Salt reduction",0.02703577
"10655","Denmark","HIC",2043,"Aspirational_Antihypertensive therapy",0.02055185
"10656","Denmark","HIC",2043,"Aspirational_Both",0.02008714
"10657","Denmark","HIC",2043,"Aspirational_Salt reduction",0.02591405
"10658","Denmark","HIC",2043,"Business as usual",0.02678812
"10659","Denmark","HIC",2043,"Progress_Antihypertensive therapy",0.02275239
"10660","Denmark","HIC",2043,"Progress_Both",0.02246878
"10661","Denmark","HIC",2043,"Progress_Salt reduction",0.0263599
"10662","Denmark","HIC",2044,"Aspirational_Antihypertensive therapy",0.01991335
"10663","Denmark","HIC",2044,"Aspirational_Both",0.01946258
"10664","Denmark","HIC",2044,"Aspirational_Salt reduction",0.02531979
"10665","Denmark","HIC",2044,"Business as usual",0.02619146
"10666","Denmark","HIC",2044,"Progress_Antihypertensive therapy",0.02216823
"10667","Denmark","HIC",2044,"Progress_Both",0.0218868
"10668","Denmark","HIC",2044,"Progress_Salt reduction",0.02576257
"10669","Denmark","HIC",2045,"Aspirational_Antihypertensive therapy",0.01932065
"10670","Denmark","HIC",2045,"Aspirational_Both",0.01888355
"10671","Denmark","HIC",2045,"Aspirational_Salt reduction",0.02475021
"10672","Denmark","HIC",2045,"Business as usual",0.02561757
"10673","Denmark","HIC",2045,"Progress_Antihypertensive therapy",0.02161575
"10674","Denmark","HIC",2045,"Progress_Both",0.02133698
"10675","Denmark","HIC",2045,"Progress_Salt reduction",0.02518918
"10676","Denmark","HIC",2046,"Aspirational_Antihypertensive therapy",0.01870757
"10677","Denmark","HIC",2046,"Aspirational_Both",0.01828494
"10678","Denmark","HIC",2046,"Aspirational_Salt reduction",0.02412499
"10679","Denmark","HIC",2046,"Business as usual",0.02498373
"10680","Denmark","HIC",2046,"Progress_Antihypertensive therapy",0.02102324
"10681","Denmark","HIC",2046,"Progress_Both",0.02074833
"10682","Denmark","HIC",2046,"Progress_Salt reduction",0.0245582
"10683","Denmark","HIC",2047,"Aspirational_Antihypertensive therapy",0.01804042
"10684","Denmark","HIC",2047,"Aspirational_Both",0.01763378
"10685","Denmark","HIC",2047,"Aspirational_Salt reduction",0.02340324
"10686","Denmark","HIC",2047,"Business as usual",0.02424733
"10687","Denmark","HIC",2047,"Progress_Antihypertensive therapy",0.02035408
"10688","Denmark","HIC",2047,"Progress_Both",0.02008479
"10689","Denmark","HIC",2047,"Progress_Salt reduction",0.02382789
"10690","Denmark","HIC",2048,"Aspirational_Antihypertensive therapy",0.01741767
"10691","Denmark","HIC",2048,"Aspirational_Both",0.01702604
"10692","Denmark","HIC",2048,"Aspirational_Salt reduction",0.02271606
"10693","Denmark","HIC",2048,"Business as usual",0.02354509
"10694","Denmark","HIC",2048,"Progress_Antihypertensive therapy",0.01972136
"10695","Denmark","HIC",2048,"Progress_Both",0.0194577
"10696","Denmark","HIC",2048,"Progress_Salt reduction",0.02313215
"10697","Denmark","HIC",2049,"Aspirational_Antihypertensive therapy",0.01689422
"10698","Denmark","HIC",2049,"Aspirational_Both",0.01651524
"10699","Denmark","HIC",2049,"Aspirational_Salt reduction",0.02214033
"10700","Denmark","HIC",2049,"Business as usual",0.0229573
"10701","Denmark","HIC",2049,"Progress_Antihypertensive therapy",0.01919017
"10702","Denmark","HIC",2049,"Progress_Both",0.0189311
"10703","Denmark","HIC",2049,"Progress_Salt reduction",0.02254952
"10704","Denmark","HIC",2050,"Aspirational_Antihypertensive therapy",0.01642194
"10705","Denmark","HIC",2050,"Aspirational_Both",0.01605445
"10706","Denmark","HIC",2050,"Aspirational_Salt reduction",0.0216156
"10707","Denmark","HIC",2050,"Business as usual",0.02242113
"10708","Denmark","HIC",2050,"Progress_Antihypertensive therapy",0.01870754
"10709","Denmark","HIC",2050,"Progress_Both",0.01845276
"10710","Denmark","HIC",2050,"Progress_Salt reduction",0.02201832
"10711","Djibouti","LMIC",2017,"Aspirational_Antihypertensive therapy",0.2644976
"10712","Djibouti","LMIC",2017,"Aspirational_Both",0.2644976
"10713","Djibouti","LMIC",2017,"Aspirational_Salt reduction",0.2644976
"10714","Djibouti","LMIC",2017,"Business as usual",0.2644976
"10715","Djibouti","LMIC",2017,"Progress_Antihypertensive therapy",0.2644976
"10716","Djibouti","LMIC",2017,"Progress_Both",0.2644976
"10717","Djibouti","LMIC",2017,"Progress_Salt reduction",0.2644976
"10718","Djibouti","LMIC",2018,"Aspirational_Antihypertensive therapy",0.264437
"10719","Djibouti","LMIC",2018,"Aspirational_Both",0.264437
"10720","Djibouti","LMIC",2018,"Aspirational_Salt reduction",0.264437
"10721","Djibouti","LMIC",2018,"Business as usual",0.264437
"10722","Djibouti","LMIC",2018,"Progress_Antihypertensive therapy",0.264437
"10723","Djibouti","LMIC",2018,"Progress_Both",0.264437
